CodigoPessoaJuridica;CodigoTipoEmpresa;RazaoSocial;NomeFantasia;NumeroCNPJ;NumeroInscricaoEstadual
1904;1;MOSAIC FERTILIZANTES DO BRASIL LTDA;MOSAIC FERTILIZANTES DO BRASIL LTDA;61156501020777;
1907;2;MINERAÇÃO MARACA INDÚSTRIA E COMÉRCIO S/A;Maraca;86902053000113;
1908;1;UNIVERSO PNEUS IMP. E DIST. LTDA;;5729707000319;
1910;1;ADALIA IMP. E EXP. DE GRANITOS LTDA;;7093699000120;
1912;1;KRAFT FOODS BRASIL S/A;;33033028000184;
1914;1;ADM PARAGUAY SAECA;;0;
1915;1;AMSTED - MAXION FUNDICAO E EQUIPAME;;1599436000454;
1916;1;COSAN S/A INDUSTRIA E COMERCIO;;50746577000115;
1917;1;BOMBARDIER TRANSPORTATION BRASIL;;811185000203;
1918;1;F G CADETE;;2573315000153;
1919;1;PCS FOSFATOS DO BRASIL LTDA;;3600980000232;
1920;1;PENASUL ALIMENTOS LTDA;;4664556000648;
1921;1;KAEFER AVICULTURA LTDA;;84874726000305;
1922;1;COMPANHIA BRASILEIRA DE PETROLEO IPIRANGA;;33069766006112;
1926;1;EXPORTA COM. DE GRAOS E LOGÍSTICA LTDA;;7265596000109;
1930;1;PROTENORTE ALIMENTOS S/A;;27275197000209;
1931;1;ENGENHO SÃO JOAQUIM INDÚSTRIA E COMÉRCIO LTDA;;87442547000125;
1932;1;COOPERATIVA AGROPECUÁRIA CENTRO SERRANA;;27942085000426;
1944;1;SATIPEL INDÚSTRIAL S/A;;97837181001119;
1953;1;LOPES FERRAMENTAS E AÇOS LTDA;;21660105000147;
1962;1;GALVANI INDÚSTRIA COMÉRCIO E SERVIÇOS;Galvani;2814573000265;
1964;1;MATEUS SUPERMERCADOS LTDA;Mateus;3995515001309;
1967;1;ATAC ESTIVAS CEREAIS RIO DO PEIXE;;9135930000631;
2010;1;NUTRIVITA NUTRIMENTOS VITORIA LTDA;;27297290000486;
2011;1;UNILEVER BRASIL LTDA;;61068276002573;
2012;1;GERDAU ACOMINAS S/A;;7358761000592;
2013;1;PIONEIROS BIOENERGIA S/A;;51096477000153;
2014;1;SACI LOGÍSTICA LTDA;;5877944000165;
2015;1;CCB - CIMPOR CIMENTOS DO BRASIL LTDA;;10919934005900;
2016;1;CANGURU EMBALAGENS S/A;;83665067000172;
2017;1;RACRI COMÉRCIO E TRANSPORTE LTDA;Racri;3291021000100;
2018;1;GRANITO SALINAS LTDA;;5832830000107;
2019;1;OURO MINAS GRANITOS LTDA;;5284603000186;
2020;1;UNILEVER BRASIL LTDA;;61068276002654;
2021;1;ALIANCA BAIANA DE DISTRIBUIÇÃO DE ALIMENTOS LTDA;;4875049000149;
2022;1;CORRETORA NACIONAL DE MERCADORIAS LTDA;;42950071000103;
2023;1;BETHA BRAZIL - COMERCIAL IMPORTADORA E EXPORTADORA LTDA;;7416377000175;
2024;1;MMC AUTOMOTORES DO BRASIL LTDA;;54305743001170;
2025;1;Trans - Sistemas de Transportes S/A;;2249216000200;
2026;1;ALE COMBUSTIVEIS S/A;;23314594003630;
2027;1;ALE COMBUSTIVEIS S/A;;23314594003126;
2028;1;ALE COMBUSTIVEIS S/A;;23314594002901;
2029;1;AGRICOLA JANDELLE LTDA;;74101569000341;
2030;1;AGRO - MERCANTIL KRAEMER LTDA;;77116770000471;
2031;1;ARAPONGAS DIESEL S/A;;76958933000158;
2032;1;CONTABILISTA PAPEL. E INFORM. LTDA;;77765840000170;
2033;1;COOP. AGR. DE SÃO PEDRO DO SUL LTDA;;97173660000106;
2034;3;COOP. AGROINDÚSTRIAL LAR;;77752293001240;
2035;1;TERMINAL MARITIMO LUIZ FOGLIATTO S/A;;74109828000380;
2036;1;COOPERATIVA AGRO PECUARIA ALTO URUGUAI LTDA;;98042120003929;
2037;1;COOP.AGROPECUÁRIA E INDÚSTRIAL;;78956968000183;
2038;1;RUY R. ROCHA PRODUTOS CERÂMICOS LTDA;;57107609000181;
2039;1;COOPERATIVA MISTA TUCUNDUVA LTDA;;98244577000143;
2040;1;COOP.NOVA PALMA LTDA;;91022632000101;
2041;1;ROMAGNOLE PRODUTOS ELETRICOS S/A;;78958717000138;
2042;1;COOP.TRIT.TAPERENSE LTDA;;97663728000135;
2043;1;PILAR QUIMICA DO BRASIL LTDA;;55743298000111;
2044;1;COOPCANA - COOPERATIVA AGRÍCOLA;;78340270000210;
2045;1;MARILAN ALIMENTOS S/A;;52034139000150;
2046;1;COOP. AGROINDÚSTRIAL LAR;;77752293005904;
2047;1;LANOBRASIL S/A;;47539028000165;
2048;1;DIATOM MINERAÇÃO LTDA;;43338797000144;
2049;1;INDÚSTRIA DE PAPELAO HORLLE LTDA;;76489533000140;
2050;1;DISTRIBUIDORA DE PAPÉIS BRAILE LTDA;;89962823000101;
2051;1;ARMINDO PAIZ;;7740801000132;
2052;1;BBA INDÚSTRIA OPOTERAPICA LTDA;;623492000171;
2053;1;BRIANCINI, BRIANCINI;;6095229000133;
2054;1;CENTRAL DE COOP.DO NORDESTE DO RIO;;5806240000100;
2055;1;COM. E TRANSP.DE MAD. CAMPOS FLORID;;2568118000146;
2056;1;COOP. AGROINDÚSTRIAL NOVA PRODUTIVA;;3345641000842;
2057;1;COOP.CENTRAL AGROIND. NOROESTE LTDA;;4724235000420;
2058;1;WYNI DO BRASIL IND.COM.COUROS LTDA;;1111828000180;
2059;1;DIPLOMATA S/A INDÚSTRIAL E COMERCIO;;1243305001169;
2060;1;WILSON SONS LOGÍSTICA LTDA;;3852972001760;
2061;1;USINA SÃO TOME S/A;;2334471000161;
2062;1;TRANS DIVON LTDA;;8009602000111;
2063;1;TRAJANO GOMES FERNANDES - G3;;2397456000162;
2064;1;STORA ENZO IND. PAPEL ARAPOTI LT;;7632665000167;
2065;1;OUROFERTIL FERTILIZANTES LTDA;;1970616000824;
2066;1;LT DISTRIBUIDORA ATAC.LTDA;Vega do Sul;4001637000153;
2067;1;FIBRAPLAC CHAPAS DE MDF LTDA;;4176791000247;
2068;1;IBERIA INDÚSTRIAL E COMERCIAL LTDA;;4839268000253;
2069;1;ALE COMBUSTIVEIS S/A;;23314594003398;
2070;1;COOPERATIVA CENTRAL DOS PRODUTORES RURAIS DE MINAS GERAIS LTDA;;17249111008385;
2071;1;YOKI ALIMENTOS S/A;;61586558001329;
2072;1;TIRRENA - TRANSPORTES INTERNACIONAIS LTDA;;3226072000140;
2073;1;SALVATORE GRANELLO LTDA;;7347169000161;
2074;1;SANSIL INDÚSTRIA TEXTIL LTDA;;41926163000187;
2075;1;TRADEVIX COMÉRCIO IMPORTAÇÃO E EXPORTAÇÃO LTDA;;6310949000174;
2076;2;AGRENCO DO BRASIL S/A;Agrenco;1806966001317;
2077;2;AWB BRASIL EXPORTADORA E IMPORTADORA;AWB;7911842000225;
2078;1;SGS METAIS LTDA;;7109025000177;
2079;2;BUNGE ALIMENTOS S/A;;84046101003028;
2080;1;MULTIGRAIN COM. EXP. E IMPORTAÇÃO S/A;;2250783000278;
2081;2;CLEALCO AÇÚCAR E ALCOOL S/A;CLEALCO;45483450000110;
2082;1;COMANDO 6A BRIGADA DE INFANTARIA;;394452019971;
2083;1;CENTENARIA DISTRIB MAT ESCRITORIO E ESCOLAR LTDA - EPP;;91023168000178;
2084;1;COROL COOPERATIVA AGROINDÚSTRIAL;;80906779000148;
2085;2;EQUIPAV S/A - AÇUCAR E ÁLCOOL;;43932102000581;
2086;1;LOUIS DREYFUS COMMODITIES/AGROINDÚSTRIAL S/A;;47067525007897;
2087;1;NELSÃO MATERIAIS DE CONSTR. LTDA - ME;;92346428000290;
2088;1;RAIZEN TARUMA LTDA;;62092739000128;
2089;1;PENINSULA INTERNATIONAL S/A;;3554833000192;
2090;1;VANCOUROS COM.DE COUROS LTDA;;3731287000118;
2091;1;ORGANIZAÇÃO CEARENSE DE DISTRIBUIÇÃO LTDA;;5036807000106;
2092;1;NACIONAL MINERIOS S/A;;8446702000105;
2093;1;GAFOR LTDA;;61288940000465;
2094;1;IBITIRAMA COMÉRCIO DE MATERIAIS DE CONSTRUÇÃO LTDA;;58940883000108;
2095;1;GENERAL MOTORS DO BRASIL LTDA;;59275792000826;
2096;3;COOPERATIVA AGRICOLA TUPANCIRETA LTDA;;87573952000182;
2098;1;PETRIZI & PEREIRA LTDA;Petrizi;41846098000180;
2099;1;AGRENCO DO BRASIL S/A;Agrenco;1806966002712;
2100;2;AGRENCO DO BRASIL S/A;;1806966002631;
2101;2;AGRENCO DO BRASIL S/A;;1806966001406;
2102;2;AGRENCO DO BRASIL S/A;;1806966002399;
2103;2;AGRENCO DO BRASIL S/A;;1806966002984;
2104;2;AGRENCO DO BRASIL S/A;Agrenco;1806966001589;
2105;2;AGRENCO DO BRASIL S/A;;1806966002801;
2106;2;AGRENCO DO BRASIL S/A;;1806966001740;
2107;2;AGRENCO DO BRASIL S/A;Agrenco;1806966002550;
2108;1;CEAGRO AGRONEGOCIOS LTDA;;639692000112;
2109;1;TRACOMAL MINERAÇÃO S/A;;450220000893;
2110;1;CEBRACE - CRISTAL PLANO LTDA;;45070190000585;
2111;1;CEBRACE - CRISTAL PLANO LTDA;;45070190000232;
2113;1;ROCA BRASIL LTDA;Roca;61135711000400;
2114;1;GERDAU ACOMINAS S/A;;33611500000542;
2116;1;FÁBRICA DE PAPEL E PAPELAO N S DA PENHA;;49912199000385;
2118;1;ALE COMBUSTIVEIS S/A;;23314594003207;
2119;1;EMBALAGENS JAGUARE LTDA;;44003911000148;
2122;2;CAOA MONTADORA DE VEICULOS S/A;Caoa;3471344000177;
2123;1;SIOL - GOIAS INDÚSTRIA DE ALIMENTOS;;5882525000200;
2124;1;LAFARGE ROOFING BRASIL LTDA;;2014622001257;
2125;1;SIPAL INDUSTRIA E COMERCIO LTDA;;2937632000292;
2127;2;GERDAU ACOMINAS S/A;GERDAU ACOS LONGOS S.A.;7358761000754;
2128;2;GERDAU ACOMINAS S/A;Gerdau Aços Longos;7358761004660;
2132;2;MINERAÇÕES BRASILEIRAS REUNIDAS;MBR;33417445001798;
2135;1;HAMBURG SUD BRASIL LTDA;HAMBURG SUD BRASIL LTDA;60867520000128;
2137;2;MULTIGRAIN S/A;;6963088001600;
2138;2;MULTIGRAIN S/A;;6963088001448;
2139;1;MONTE ROSA MINERADORA, IMPORTADORA E EXPORTADORA LTDA;;1615775000134;
2140;1;PILOTA - PITANGUI LOGÍSTICA TERMINAL DE ARM;Puilota;4424379000118;
2141;2;FERTILIZANTES HERINGER S/A;;22266175003365;
2142;1;DA TERRA SIDERÚRGICA LTDA;;6302471000130;
2143;1;QUIMICA AMPARO LTDA;;43461789000433;
2144;1;FABRAMEX COMERCIAL IMPORTAÇÃO E EXP LTDA;;5318144000104;
2145;1;NUTRIAVE ALIMENTOS LTDA;;27250737000542;
2146;1;SOLVEN SOLVENTES E QUIMICOS LTDA;;74259896000164;
2148;1;PANDURATA ALIMENTOS;Bauducco;70940994006223;
2149;1;PANDURATA ALIMENTOS;;70940994006304;
2150;2;KLABIN S/A;;89637490013395;
2151;1;KLABIN S/A;;89637490014952;
2152;1;NESTLE BRASIL;;60409075014889;
2153;1;NESTLE BRASIL;Nestle;60409075012088;
2154;1;GERDAU ACOMINAS S/A;;33611500016970;
2155;1;CINCO CONFIANCA INDÚSTRIAL E COMÉRCIO;;5075964000201;
2156;1;INFORCON - INFORM. E CONECTIVIDADE;;7840979000155;
2157;2;MULTIGRAIN S/A;;6963088000204;
2158;2;MULTIGRAIN S/A;;6963088000123;
2159;1;JOSE CARLOS R BARROS;;1550730000129;
2160;1;LA CELULOSE E PAPEL LTDA;;8246572000167;
2161;1;AREMASSA COMERCIAL LTDA;;43933886000309;
2162;1;WILSON SONS LOGÍSTICA LTDA;;3852972000607;
2163;1;GERDAU ACOMINAS S/A;;7358761004318;
2164;1;GUARDIAN DO BRASIL VIDROS PLANOS LTDA;;1410577000134;
2166;1;TORRECID BRASIL FRITAS, ESMALTES E CORANTES LTDA;;73912859000140;
2167;1;NELSON WENDT;;92215763000178;
2168;1;PROCYON LOGISTIC SERVICES LTDA;;8604370000140;
2170;1;SERRA MORENA CORRETORA LTDA;Serra Morena;94854908000106;
2171;2;VOTORANTIM CELULOSE E PAPEL S/A;VCP;60643228045907;
2172;1;MSC MEDITERRANEAN SHIPPING DO BRASIL LTDA;;2378779000109;
2173;1;LINK LOGISTIC GROUP EMPREENDIMENTOS LTDA;;8294859000162;
2174;2;VOTORANTIM SIDERURGIA S/A;Siderúrgica Barra;60892403000629;
2175;1;A. L. R. MENDONÇA;Alr Mendonça;7048952000124;
2176;1;AÇÚCAR MEL IND. COMÉRCIO LTDA;Açúcar Mel;244587000184;
2177;2;ALCOA ALUMÍNIO DO BRASIL S/A;Alcoa;23637697006738;
2178;1;ALIANÇA NEGÓCIOS LTDA;Aliança Negócios;4763332000189;
2179;1;ANCORA MATERIAIS DE CONSTRUÇÃO LTDA;Ancora;2785852000167;
2181;1;ATAC ESTIVAS CEREAIS RIO DO PEIXE;Rio Peixe Cajazeiras;9135930000470;
2182;1;ATAC ESTIVAS CEREAIS RIO DO PEIXE;Rio Peixe Matriz;9135930000127;
2183;1;BRANDAO FILHOS - FORTSHIP (PE) AGENCIA MARITIMA LTDA.;Brandão Filhos;2759524000196;
2184;1;BRANDAO FILHOS - FORTSHIP (PE) AGENCIA MARITIMA LTDA.;Brandão Filhos;11826476000100;
2185;1;C. DE J. S. IRINEU;Irineu;3253562000135;
2186;2;CAMIL ALIMENTOS S/A;Camil Alimentos;18100101923108;
2187;1;CANOPUS ENGENHARIA LTDA;Canopus Engenha;6699029000513;
2188;1;CERÂMICA TORRES LTDA;Cerâmica;5328117000112;
2189;2;IPIRANGA PRODUTOS DE PETROLEO S/A;Ipiranga;33337122004890;
2190;2;CELULOSE E PAPEL DE PERNAMBUCO S/A;Cepasa;10422699000131;
2191;1;CIMENTO MANAUS LTDA;Cimento Manaus;4285131000113;
2192;1;COM DE PEDRAS DECORATIVAS;Com Pedras;12140794000178;
2193;1;COMABEL COM DE PRODUTOS DA CESTA BÁSICA;Comabel;7068224000184;
2194;1;COMAFAL - COMÉRCIO E INDÚSTRIA DE;Comafal;8195406000502;
2195;1;COMERCIAL PAULISTA;Com Paulista;10338457000164;
2196;1;COMÉRCIO E IND. DE PRE - MOLDADOS.;Comércio e Ind.;1940786000190;
2197;1;COMPANHIA BRASILEIRA DE BEBIDAS - AMBEV;Antarctica;60522000005304;
2199;1;COND RES EUGENE DELACRIX;Eugene Delacrix;3951735000199;
2200;1;CONFORT DISTRIBUIDORA DE CIMENTO;Confort;3313493000108;
2201;1;CONSTROL C.R.S. CARVALHO;Constrol Crs;624271000118;
2202;1;CONSTRUTORA ESCUDO IND. COM. LTDA;C Escudo;6249791000174;
2203;1;CONSTRUTORA FIZCASA;Fizcasa;3076589000108;
2204;1;CRANSTON TRANSPORTS INTEGRADOS LTDA;Cranston;90950338001683;
2205;1;D. OLIVEIRA LOPES;D.Oliv. Lopes;5144101000150;
2206;1;DCS DIST COML SOUSENSE DE ALIMENTOS;Dcs Dist;3611436000105;
2207;1;DIMENSÃO ENGENH E CONSTR LTDA;DimenSão Engenh;41503939000156;
2208;1;DISRIBUIDORA MFPA DE CIMENTO LTDA;Mfpa;2536002000125;
2209;1;EDVALDO S. MOURA - STRUCTURAL ENGENHARIA;Structural;3082213000106;
2210;1;ESMALGLASS DO BRASIL;Esmalglass;86981966000172;
2211;1;COSAN LUBRIFICANTES E ESPECIALIDADES S/A;Esso;33000092015190;
2212;1;EXCLUSIVA CONSTRUTORA COM. E INCORP LTDA;Exclusiva;4810025000101;
2213;1;EXPRESSO 2001 LTDA;Expresso 2001;2855460000127;
2214;1;F. FONTES COM LTDA;F. Fontes;3696586000169;
2215;1;F. J. I SILVA;Fji Silva;3891947000128;
2216;1;F.A.I. MESQUITA;F.A.I. Mesquita;705263000104;
2217;1;F.G.ALENCAR COM.ADM. CONST. LTDA;F. G. Alencar;1255968000132;
2218;1;F.P. ARAUJO;F.P. Araujo;69573095000139;
2219;2;FERTIMPORT S/A;Fertimport;53004313002128;
2220;1;FIGWAL - TRANSPORTES INTERNACIONAIS LTDA;Figwal;62145008000101;
2221;1;FINAGRO - INDÚSTRIA DE BEBIDAS LTDA;Finagro;6403570000109;
2222;1;FRANCISCO RENÊ MEDEIROS DE MORAIS;Francisco Renê;41553587000143;
2223;2;GERDAU ACOMINAS S/A;Gerdau;7358761001300;
2224;1;GESSO AMÉRICA DO SUL LTDA;América do Sul;1929632000105;
2225;1;GESSO MORAIS;Gesso Morais;2631386000165;
2226;1;GESSO NATURA INDÚSTRIA E COMÉRCIO LTDA;Gesso Natura;252453000105;
2227;1;GESSO TREVO LTDA;Gesso Trevo;70212345000194;
2228;1;GIPSOMAY;Gipsomay;3300481000149;
2229;1;HILDA MARTINS DE SOUZA;Hilda Martins;4017045000120;
2230;1;IMPORTADORA VERDESCAMPOS LTDA;Verdescampos;2810863000150;
2231;1;INCOVEL;Incovel;35586064000109;
2232;2;ITAPUI BARBALHENSE IND DE CIMENTO S/A;Ibacip;7052194001270;
2233;1;INDÚSTRIA DE GESSO DO NORDESTE LTDA;Ingenor;35398114000116;
2234;1;INGEL - INDÚSTRIA DE GESSO LTDA;Ingel;9494774000190;
2237;1;IRES ENGENHARIA COM. E REPRESENTAÇÕES LTDA;Ires Eng.;97389670000183;
2238;1;J E S DE SOUSA COMÉRCIO;J e S de Sousa;4628993000100;
2239;1;J L FERREIRA CONSTRUÇÕES;J L Fereira;4597891000166;
2240;2;J. MACEDO ALIMENTOS S/A;J Macedo;72027014001181;
2241;1;J R MARICULTURA COMERCIAL LTDA;J R M;6008967000104;
2242;1;J. AIRTON NASCIMENTO SILVA COMÉRCIO;J. Airton Comércio;1467938000189;
2243;1;J. DE J. ARAUJO SILVA;J. de J. Araujo;1292544000137;
2244;1;J. I. DE SOUSA;J. I. de Sousa;6931208000100;
2245;2;SINIAT S/A MINERACAO, INDUSTRIA E COMERCIO;Lafarge;24443608000159;
2246;1;LASTROS ENGENHARIA IND. E COMÉRCIO LTDA;Lastros Engenharia;4588068000194;
2248;1;M DAS NEVES DOS SANTOS;M Neves Santos;5415303000199;
2249;1;M. L. DA C. SILVA COMÉRCIO;M. L. da C. Sil;2524495000183;
2250;1;MARAÍBA COMÉRCIO LTDA;Maraíba;69575975000144;
2251;1;MARCOS/ALBERTO SOARES;MarcoS/Alberto;4010544000195;
2252;1;MARIA DAS DORES P. SILVA - PRES MÉDICE;M das Dores;4108091000134;
2253;1;MAXIMUM LOGISTIC SERVICES LTDA;Maximum;3958821000123;
2254;1;MENDES CONSTRUÇÕES E INCORPORACOES;Mendes Construções;5512897000156;
2255;1;MERIDIAN NE AGÊNCIA MARÍTIMA LTDA;Meridian NE;2769588000178;
2256;1;META EMPREENDIMENTOS LTDA;Meta Empreendimentos;23610181000173;
2257;1;META PARTICIPAÇÕES LTDA;Meta Participações;1271256000104;
2258;1;MMEDICOR MATERIAIS MEDICOS E COM REP. LTDA;Mmedicor;12097988000149;
2259;2;MONTEIRO REFRIGERANTES S/A;Monteiro Refrigerantes;7200397000104;
2260;1;MUNDO DOS CEREAIS LTDA;Mundo Cereais;2919869000160;
2262;2;LOG - IN - LOGÍSTICA INTERMODAL S/A;Docenave;42278291000981;
2263;1;NBR EMPREENDIMENTOS LTDA;Nbr Empreendimentos;4007367000198;
2264;1;NOSTRA RAÇÕES LTDA;Nostra Raçaões;3488595000164;
2265;1;PEDRO ALCÂNTARA SILVINO FONSECA;Pedro Alcântara;3316408000165;
2266;1;PERREIRA VERAS E FEITOSA LTDA;Perreira Veras;12117297000159;
2267;2;PETROBRAS DISTRIBUIDORA S A;Br Crato;34274233026594;
2268;2;PETRÓLEO SABBA S/A;Sabbá;4169215001406;
2269;1;POSTO ALIANÇA LTDA;Posto Aliança;5150190000147;
2270;1;RAWMATTER COMÉRCIO E REPRESENTAÇÕES LTDA;Rawmatter;4096274000187;
2271;1;REGMA QUEIROZ DE VASCONCELOS;Regma;4660069000100;
2272;2;SANTLUCIA S/A;;90471798000495;
2273;1;SELOS CONSTRUÇÕES LTDA;Selos Construções;3226528000171;
2274;1;SERV & DIST NORTE REPRESENT LTDA;Sedinor;309170000152;
2275;2;SIMAS INDÚSTRIAL S/A;Simas;8406621000181;
2276;1;SKAL ENGENHARIA INDÚSTRIA E COM LTDA;Kalfix;23655038000289;
2277;1;SOCIMTEL - SOC. COM. TEC. E REP. LTDA;Socimtel - Soc.;2457358000173;
2278;1;STAR GESSO INDÚSTRIA LTDA;Star Gesso;7179823000256;
2279;1;STRAUSS ENGENHARIA E COM LTDA;Strauss;63443410000127;
2280;2;SUPERGESSO INDÚSTRIA E COMÉRCIO S/A;Supergesso;8121923000103;
2281;1;SUPRANOR INDÚSTRIA E COMÉRCIO LTDA;Supranor;11016623000179;
2282;2;TECON SUAPE S/A;Tecon Suape;4471564000163;
2283;1;TIO JORGE DIST. DE PROD. ALIM. IMP. EXP.;Tio Jorge;3337160000208;
2285;1;TRANSMERIDIAN TRANSPORTES E LOGÍSTICA LTDA;Transmeridian;5158007000150;
2286;1;VALDEMIZA FERREIRA DE ARAÚJO;Valdemiza;4520668000110;
2288;2;VICUNHA NORDESTE S/A;Vicunha I;7332190001246;
2289;2;VICUNHA NORDESTE S/A;Vicunha V;7332190001084;
2290;1;ZUILA DE JESUS O. FROES;Zuila de Jesus;6935449000128;
2291;2;CARGILL AGRICOLA S A;CARGILL AGRICOLA;60498706028833;
2292;1;FICEBRAS EXPORTAÇÃO LTDA;;54042163000166;
2293;2;CIMENTO TUPI S/A;Tupi;33039223002670;
2294;2;ALL- AMERICA LATINA LOGISTICA MALHA NORTE S;;24962466001370;
2295;2;COSAN S/A INDUSTRIA E COMERCIO;Cosan S/A Indústria e Comércio;50746577002916;
2296;2;E D & F MAN BRASIL S/A;E D & F;35829068000677;
2297;2;RUMO MALHA OESTE S/A;Malha Oeste;39115514000128;
2298;1;USINA MOEMA AÇÚCAR E ÁLCOOL LTDA;;49972326000170;
2299;2;COMPANHIA ENERGETICA SÃO JOSE;;5266880000166;
2300;2;MAEDA S/A AGROINDÚSTRIAL;Maeda;57069007000772;
2301;1;USINA NOROESTE PAULISTA LTDA;UNP;6249035000145;
2302;2;USINA CONTINENTAL SA;;6026236000183;
2303;1;ROCA BRASIL LTDA;Roca;61135711000591;
2304;2;VOTORANTIM CIMENTOS N/NE S/A;Votorantim;10656452005068;
2305;2;VOTORANTIM CIMENTOS N/NE S/A;Votorantim;10656452005300;
2306;2;VOTORANTIM CIMENTOS N/NE S/A;Votorantim;10656452005904;
2307;2;VOTORANTIM CIMENTOS N/NE S/A;Votorantim;10656452006200;
2308;2;VOTORANTIM CIMENTOS N/NE S/A;Votorantim;10656452005815;
2309;1;NORGISTICS BRASIL OPERADOR MULTIMODAL LTDA;Norgistics Brasil Operador Multimodal LTDA;5908748000100;
2310;2;LOUIS DREYFUS COMMODITIES BRASIL S/A;Louis Dreyfus;47067525010502;
2311;1;AGROINDÚSTRIAL B.B.MENDES DO MARANHÃO LTDA;B. B. Mendes;5988742000190;
2312;1;ARMIL MINERAÇÃO DO NORDESTE LTDA;Armil;1070694000104;
2313;1;DICIMOL VALE DISTRIBUIDORA DE CIMENTO LTDA;Dicimol;5403138000155;
2314;1;ROSEIRA EXTRAÇAO E COMERCIA DE AREIA E PEDRA LTDA;Roseira;72793334000170;
2315;1;ACO PARANÁ COMÉRCIO DE ACO E FERRO LTDA;Aco Paraná;76048420000100;
2316;1;NOVAKRAFT INDÚSTRIA E COMÉRCIO DE PAPEL E EMBALAGEM LTDA;Novakraft;7003660000175;
2317;2;ESAB S/A INDÚSTRIA E COMÉRCIO;Esab;29799921000148;
2318;2;GERDAU ACOMINAS S/A;Gerdau Aços Longos;7358761003770;
2319;1;MSC MEDITERRANEAN LOGISTICA LTDA.;MSC MEDITERRANEAN LOGISTICA LTDA.;8680888000162;
2320;2;CARAMURU ALIMENTOS S/A.;CARAMURU ALIMENTOS S/A.;80671001777;
2321;2;RAIZEN ENERGIA S.A;;8070508007261;
2322;2;VALE S/A;;33592510000820;
2323;1;SCHRYVER DO BRASIL AGENCIAMENTO DE CARGAS LTDA;Schryver;425661000169;
2324;1;CERÂMICA MONTE CARLO LTDA;Monte Carlo;2201755000180;
2325;2;BRASIL ECODIESEL IND E COM DE BIOCOMBUSTIVEIS E ÓLEOS VEGETAIS S/A;Brasil Ecodiesel;5799312000120;
2326;1;DISAM DISTRIBUIDORA DE INSUMOS/AGRIC SUL AMERICA LTDA;;76154749000155;
2327;1;WHITE MARTINS G.I. LTDA;;35820448016482;
2328;1;COMERCIO ATACADISTA DE PRODUTOS ALIMENTICIOS PEDERNEIRAS LTDA;;80671001262;
2329;1;REJAILE DIST. PETRÓLEO LTDA;;209895000250;
2330;1;CDA - COMPANHIA DE DISTRIBUICAO ARAGUAIA;;624441000164;
2331;3;INTEGRADA COOP.AGROINDÚSTRIAL;;993264002056;
2332;3;INTEGRADA COOP.AGROINDÚSTRIAL;;993264004180;
2333;1;DAL ROSS & PETERSEN LTDA;;1117083000166;
2334;2;ALE COMBUSTIVEIS S/A;;1136598001509;
2335;2;ALE COMBUSTIVEIS S/A;;1136598002408;
2336;2;BUNGE ALIMENTOS S/A;;84046101030777;
2337;2;ALE COMBUSTIVEIS S/A;;1136598002580;
2338;2;ALE COMBUSTIVEIS S/A;;1136598002742;
2339;1;ACINDAR DO BRASIL LTDA;;67452037000121;
2340;2;ALE COMBUSTIVEIS S/A;;1136598003200;
2341;1;AGER COM. DE PROD. AGRÍCOLAS LTDA;;73402695000101;
2342;1;CIA. DE CIMENTO RIBEIRÃO GRANDE;;27184944002085;
2343;2;BUNGE ALIMENTOS S/A;;84046101033105;
2344;2;CIA. DE CIMENTO RIBEIRÃO GRANDE;;27184944002166;
2345;1;SPERAFICO AGROINDÚSTRIAL LTDA;;75215756000580;
2346;2;ALE COMBUSTIVEIS S/A;;1136598003390;
2347;2;CIA. DE CIMENTO RIBEIRÃO GRANDE;;27184944002247;
2348;1;SPERAFICO AGROINDÚSTRIAL LTDA;;75215756000823;
2349;2;DIPLOMATA S/A INDÚSTRIAL E COMERCIO;;1243305005660;
2350;2;CIA. DE CIMENTO RIBEIRÃO GRANDE;;27184944002328;
2351;1;SPERAFICO AGROINDÚSTRIAL LTDA;;75215756004497;
2352;1;FARISUR LTDA;;1289773000100;
2353;2;CLARIANT S/A;;31452113000151;
2354;2;CEREAGRO S/A;;75892067000420;
2355;3;COAMO AGROINDÚSTRIAL COOPERATIVA;;75904383000121;
2356;1;COSAN LUBRIFICANTES E ESPECIALIDADES S/A;;33000092006876;
2357;1;DULEX VEÍCULOS LTDA;;1685334000109;
2358;1;COSAN LUBRIFICANTES E ESPECIALIDADES S/A;;33000092007929;
2359;3;COAMO AGROINDÚSTRIAL COOPERATIVA;;75904383000202;
2360;2;AGRENCO DO BRASIL S/A;;1806966000426;
2361;2;AGRENCO DO BRASIL S/A;;1806966000507;
2362;1;COSAN LUBRIFICANTES E ESPECIALIDADES S/A;;33000092008810;
2363;2;COMPANHIA SIDERURGICA NACIONAL;;33042730013435;
2364;3;COAMO AGROINDÚSTRIAL COOPERATIVA;;75904383000717;
2365;3;COAMO AGROINDÚSTRIAL COOPERATIVA;;75904383002337;
2366;1;COMPANHIA BRASILEIRA DE PETROLEO IPIRANGA;;33069766001668;
2367;2;COMPANHIA BRASILEIRA DE PETROLEO IPIRANGA;;33069766002478;
2368;3;COAMO AGROINDÚSTRIAL COOPERATIVA;;75904383002507;
2369;3;COAMO AGROINDÚSTRIAL COOPERATIVA;;75904383005000;
