CodigoDesempenhoVagao;CodigoFerrovia;CodigoTipoVagao;DataReferencia;NumeroImobilizacaoOficinaPropria;NumeroImobilizacaoOficinaTerceiros;NumeroImobilizacaoMorta;NumeroDisponivelNaoUtilizadoPropria;NumeroDisponivelNaoUtilizadoTerceiros;NumeroUtilizacaoPropria;NumeroUtilizacaoTerceiros;NumeroUtilizacaoServicoInterno;NumeroTUTransportada;NumeroTKUProduzida;NumeroDistanciaPercorrida
5521;1;208;01/06/2012 00:00:00;145,9;4,6;0,0;1697,1;0,0;0,0;0,0;0,0;0.0;0.0;0.0
5522;11;68;01/06/2012 00:00:00;16634,6;0,0;0,0;5436,8;0,0;20355,6;0,0;1043,0;195657.0;73378476.0;2114912.0
5523;11;115;01/06/2012 00:00:00;27934,9;0,0;0,0;25266,1;0,0;310741,4;0,0;236,3;9429788.0;4615844375.0;100412367.0
5524;11;163;01/06/2012 00:00:00;8379,4;0,0;0,0;13308,0;0,0;65439,0;0,0;2424,4;1174909.0;515394022.0;13515551.0
5525;11;208;01/06/2012 00:00:00;293,1;0,0;0,0;162,4;0,0;564,6;0,0;150,0;3219.0;1868362.0;75171.0
5526;11;211;01/06/2012 00:00:00;9544,8;0,0;0,0;10415,9;0,0;55338,0;0,0;4134,8;489687.0;176015480.0;5639317.0
5527;11;320;01/06/2012 00:00:00;1755,1;0,0;0,0;414,6;0,0;11600,3;0,0;0,0;99314.0;54574085.0;1450621.0
5528;10;68;01/06/2012 00:00:00;0,0;0,0;0,0;30,0;0,0;0,0;0,0;0,0;0.0;0.0;0.0
5529;10;115;01/06/2012 00:00:00;2412,0;0,0;0,0;2240,7;0,0;4038,9;0,0;608,3;241131.0;16562977.0;541224.0
5530;10;163;01/06/2012 00:00:00;151,2;0,0;0,0;217,3;0,0;0,0;0,0;21,5;0.0;0.0;0.0
5531;10;211;01/06/2012 00:00:00;0,0;0,0;0,0;883,5;0,0;0,0;0,0;16,5;0.0;0.0;0.0
5532;3;115;01/06/2012 00:00:00;8644,6;;;87972,7;;300398,5;;;9617513.0;8636814031.0;174129058.0
5533;3;163;01/06/2012 00:00:00;511,4;;;5625,0;;7893,5;;246,6;692377.0;171337427.0;3964158.0
5534;3;211;01/06/2012 00:00:00;302,2;;;5946,9;112,0;291,4;4,0;91,1;5361.0;1997998.0;182999.0
5535;3;320;01/06/2012 00:00:00;234,5;17,0;;2525,4;420,1;1437,0;242,1;275,4;84970.0;49742785.0;1180507.0
5538;6;68;01/06/2012 00:00:00;62,0;750,0;0,0;1500,0;;8,0;229,1;0,0;11857.0;8734028.0;118098.0
5539;6;163;01/06/2012 00:00:00;0,0;0,0;0,0;310,0;;0,0;0,0;0,0;0.0;0.0;0.0
5540;4;68;01/06/2012 00:00:00;512,2;920,7;;2620,6;2956,0;1823,3;1083,9;2,0;105520.0;40829008.0;1669749.0
5541;4;115;01/06/2012 00:00:00;23524,6;1923,8;;171419,7;20541,7;196432,3;4044,0;51,0;10357265.0;5798597731.0;136708658.0
5542;4;163;01/06/2012 00:00:00;8736,3;2498,2;;26113,5;11738,9;11574,4;7851,5;346,9;105116.0;71200151.0;8418294.0
5543;4;211;01/06/2012 00:00:00;4262,9;1657,8;;34021,2;17930,7;8092,5;4613,4;1201,9;442957.0;210079622.0;4964172.0
5549;11;68;01/07/2012 00:00:00;17223,5;0,0;0,0;5686,4;0,0;20931,4;0,0;1077,8;239398.0;86063781.0;2465700.0
5550;11;115;01/07/2012 00:00:00;27983,3;0,0;0,0;32168,3;0,0;315909,6;0,0;248,0;9581721.0;4715924785.0;102622790.0
5551;11;163;01/07/2012 00:00:00;9268,9;0,0;0,0;17704,1;0,0;63092,8;0,0;2474,5;1259585.0;515517536.0;13468110.0
5552;11;208;01/07/2012 00:00:00;297,6;0,0;0,0;161,1;0,0;595,3;0,0;155,0;2478.0;1551982.0;71559.0
5553;11;211;01/07/2012 00:00:00;10233,7;0,0;0,0;9451,0;0,0;58125,9;0,0;4308,4;538205.0;193957644.0;6065405.0
5554;11;320;01/07/2012 00:00:00;1664,9;0,0;0,0;404,9;0,0;12159,3;0,0;0,0;103669.0;57983936.0;1454824.0
5577;2;68;01/07/2012 00:00:00;5724,7;366,4;0,0;606,0;74,0;6429,6;706,5;368,0;32713.0;11465110.0;651294.0
5578;2;1;01/07/2012 00:00:00;93,0;0,0;0,0;59,0;0,0;0,0;0,0;0,0;0.0;0.0;0.0
5579;2;115;01/07/2012 00:00:00;551,0;31,0;0,0;442,0;2,0;576,6;28,6;362,0;801.0;92917.0;32276.0
5580;2;163;01/07/2012 00:00:00;1797,7;0,0;0,0;2243,0;0,0;9308,3;0,0;474,0;26770.0;12318987.0;752102.0
5581;2;211;01/07/2012 00:00:00;2100,5;35,4;0,0;1114,8;22,7;7381,2;220,9;365,0;11580.0;10329228.0;442943.0
5582;2;320;01/07/2012 00:00:00;3180,8;209,8;0,0;1227,8;21,5;9560,7;140,6;37,0;46909.0;21609191.0;1452531.0
5583;10;68;01/07/2012 00:00:00;0,0;0,0;0,0;31,0;0,0;0,0;0,0;0,0;0.0;0.0;0.0
5584;10;115;01/07/2012 00:00:00;2298,4;0,0;0,0;2424,3;0,0;4309,2;0,0;640,1;283334.0;15962948.0;526106.0
5585;10;163;01/07/2012 00:00:00;157,8;0,0;0,0;115,9;0,0;0,0;0,0;129,3;0.0;0.0;0.0
5586;10;211;01/07/2012 00:00:00;0,0;0,0;0,0;862,8;0,0;0,0;0,0;67,2;0.0;0.0;0.0
5587;3;115;01/07/2012 00:00:00;8770,3;;;76924,9;;324467,3;;1,2;9708205.0;8731069300.0;181676698.0
5588;3;163;01/07/2012 00:00:00;667,2;;;6223,6;;8080,0;;384,5;724973.0;145631709.0;3266449.0
5589;3;211;01/07/2012 00:00:00;81,4;;;6587,9;113,9;283,0;5,6;135,3;4005.0;294365.0;178837.0
5590;3;320;01/07/2012 00:00:00;288,0;4,2;;3197,6;449,4;1613,1;239,7;253,2;101079.0;59101364.0;1351661.0
5631;4;68;01/07/2012 00:00:00;531,1;906,9;;2627,4;2107,3;1955,5;894,7;1,0;104944.0;39895319.0;1685222.0
5632;4;115;01/07/2012 00:00:00;26003,8;2119,3;;162441,2;19018,1;212838,5;4243,5;100,0;10530898.0;5948363544.0;140924561.0
5633;4;163;01/07/2012 00:00:00;8543,8;3525,9;;22783,0;13274,2;14824,0;16480,5;260,0;141428.0;86020331.0;13308118.0
5634;4;211;01/07/2012 00:00:00;4731,7;1844,3;;35504,9;21033,3;8935,0;5271,5;1156,7;453337.0;227962133.0;5262576.0
5635;6;68;01/07/2012 00:00:00;62,0;750,0;0,0;1500,0;;8,0;296,7;0,0;15333.0;12287456.0;152715.0
5636;6;211;01/07/2012 00:00:00;0,0;0,0;0,0;0,0;0,0;0,0;19,2;0,0;843.0;621212.0;9545.0
5637;7;68;01/07/2012 00:00:00;91,1;0,0;0,0;218,9;0,0;0,0;0,0;0,0;0.0;0.0;0.0
5638;7;115;01/07/2012 00:00:00;378,3;0,0;0,0;1047,7;0,0;0,0;0,0;0,0;0.0;0.0;0.0
5639;7;163;01/07/2012 00:00:00;11538,5;1936,9;0,0;64486,4;35316,1;33813,2;50994,9;31,0;1216257.0;1712453664.0;22832716.0
5640;7;211;01/07/2012 00:00:00;141,2;23,8;0,0;1332,9;953,9;576,6;886,0;398,4;14984.0;18609084.0;620303.0
5641;7;320;01/07/2012 00:00:00;4565,3;104,4;0,0;15963,2;492,7;3280,3;2179,8;20,3;36456.0;35047322.0;673987.0
5642;9;68;01/07/2012 00:00:00;3299,9;444,8;0,0;6588,2;3519,0;8784,5;0,0;124,0;84459.0;69970788.0;1665971.0
5643;9;115;01/07/2012 00:00:00;3817,5;422,1;0,0;5293,9;10100,0;7963,4;5193,5;217,0;217960.0;43341592.0;1007944.0
5644;9;163;01/07/2012 00:00:00;5890,6;0,0;0,0;19033,4;0,0;0,0;0,0;0,0;0.0;0.0;0.0
5645;9;211;01/07/2012 00:00:00;1034,0;0,0;0,0;5771,1;0,0;11,0;0,0;0,0;64.0;47487.0;1484.0
5646;9;320;01/07/2012 00:00:00;320,5;6,5;0,0;2993,1;108,6;926,4;0,0;0,0;7056.0;7330858.0;198131.0
5647;9;208;01/07/2012 00:00:00;287,0;0,0;0,0;475,6;0,0;260,4;0,0;0,0;27497.0;3612255.0;65677.0
5648;5;68;01/07/2012 00:00:00;27988,3;39,0;0,0;28134,6;0,0;0,0;0,0;0,0;0.0;0.0;0.0
5649;5;115;01/07/2012 00:00:00;11268,6;0,0;0,0;11494,5;0,0;0,0;0,0;0,0;0.0;0.0;0.0
5650;5;163;01/07/2012 00:00:00;12879,2;312,6;0,0;114379,4;9124,0;13184,8;15750,8;4,3;300189.0;214906241.0;3581771.0
5651;5;211;01/07/2012 00:00:00;15816,6;0,0;0,0;16392,5;0,0;6169,4;2280,6;885,9;35428.0;11687901.0;389597.0
5652;5;320;01/07/2012 00:00:00;7884,8;317,7;0,0;12709,8;4676,9;11587,1;10618,4;271,4;206967.0;187982336.0;4177385.0
5653;1;68;01/07/2012 00:00:00;9705,2;137,2;0,0;27161,9;2978,6;12913,6;6054,0;138,3;134028.0;91685471.0;1729915.0
5654;1;115;01/07/2012 00:00:00;4392,6;153,0;0,0;16621,1;2173,3;6343,5;5007,7;735,5;43771.0;38377275.0;892495.0
5655;1;163;01/07/2012 00:00:00;30443,3;624,8;0,0;49329,6;8490,7;127160,5;18048,5;934,8;1474166.0;1008758147.0;16812636.0
5656;1;211;01/07/2012 00:00:00;6193,6;109,5;0,0;38500,1;1519,3;34959,9;9986,9;2495,0;157106.0;140722927.0;4397591.0
5657;1;320;01/07/2012 00:00:00;7985,0;268,3;0,0;21714,5;4179,3;32019,1;8456,6;1407,3;403973.0;222835711.0;5713736.0
5658;1;208;01/07/2012 00:00:00;2475,8;15,4;0,0;1753,6;11,4;0,0;0,0;48,6;0.0;0.0;0.0
5664;1;68;01/08/2012 00:00:00;11952,9;265,0;0,0;26170,9;4067,1;13657,9;6087,1;165,3;141738.0;83755975.0;1580301.0
5665;1;115;01/08/2012 00:00:00;5653,1;145,2;0,0;14459,4;2719,4;6777,7;5840,4;772,8;50985.0;42251002.0;982581.0
5666;1;163;01/08/2012 00:00:00;30400,4;425,0;0,0;49669,3;8584,4;126657,8;18500,1;1140,7;1674422.0;1090533930.0;18175565.0
5667;1;211;01/08/2012 00:00:00;6556,2;168,1;0,0;35779,0;1914,4;35598,5;10527,0;1159,3;164738.0;130191874.0;4068496.0
5668;1;320;01/08/2012 00:00:00;7604,0;264,1;0,0;21631,1;4311,0;32543,3;8934,2;1376,8;460184.0;232939818.0;5972816.0
5669;1;208;01/08/2012 00:00:00;2565,2;1,0;0,0;1639,5;32,9;0,0;0,0;70,1;0.0;0.0;0.0
5670;9;68;01/08/2012 00:00:00;3366,3;192,9;0,0;6933,8;4503,6;7523,5;0,0;132,4;71885.0;61968718.0;1475446.0
5671;9;115;01/08/2012 00:00:00;4711,9;149,8;0,0;5458,3;16528,5;8562,5;4975,7;243,7;307423.0;59440978.0;1382348.0
5672;9;163;01/08/2012 00:00:00;7282,7;0,0;0,0;17641,3;0,0;0,0;0,0;0,0;0.0;0.0;0.0
5673;9;211;01/08/2012 00:00:00;1047,3;0,0;0,0;5906,3;0,0;23,9;0,0;0,0;139.0;120527.0;3766.0
5674;9;320;01/08/2012 00:00:00;320,0;42,7;0,0;2806,3;194,8;871,5;0,0;0,0;6622.0;6984061.0;188758.0
5675;9;208;01/08/2012 00:00:00;314,3;0,0;0,0;396,5;0,0;312,2;0,0;0,0;32823.0;4311958.0;78399.0
5676;5;68;01/08/2012 00:00:00;28460,8;0,0;0,0;28520,9;0,0;0,0;0,0;0,0;0.0;0.0;0.0
5677;5;115;01/08/2012 00:00:00;11658,8;0,0;0,0;12390,9;0,0;0,0;0,0;0,0;0.0;0.0;0.0
5678;5;163;01/08/2012 00:00:00;13156,2;783,2;0,0;114192,3;10713,0;14603,9;17506,4;30,4;324635.0;243985932.0;4066432.0
5679;5;211;01/08/2012 00:00:00;16176,9;0,0;0,0;16664,4;0,0;4904,6;2154,7;158,7;18430.0;7635542.0;254518.0
5680;5;320;01/08/2012 00:00:00;7634,1;297,1;0,0;12881,9;4710,1;10977,9;9968,7;168,6;187084.0;162041861.0;3600930.0
5681;7;68;01/08/2012 00:00:00;98,6;0,0;0,0;211,4;0,0;0,0;0,0;0,0;0.0;0.0;0.0
5682;7;115;01/08/2012 00:00:00;416,0;0,0;0,0;1010,0;0,0;0,0;0,0;0,0;0.0;0.0;0.0
5683;7;163;01/08/2012 00:00:00;11788,8;2374,3;0,0;63836,1;33702,1;34007,7;50340,8;31,0;1209949.0;1720614684.0;22941529.0
5684;7;211;01/08/2012 00:00:00;122,3;14,8;0,0;1915,0;1078,9;685,2;1459,6;202,7;15630.0;19975679.0;665856.0
5685;7;320;01/08/2012 00:00:00;4993,5;83,6;0,0;15997,6;561,2;3621,0;2304,0;7,4;40409.0;38731090.0;744829.0
5686;10;68;01/08/2012 00:00:00;0,0;0,0;0,0;31,0;0,0;0,0;0,0;0,0;0.0;0.0;0.0
5687;10;115;01/08/2012 00:00:00;2262,3;0,0;0,0;2284,8;0,0;4566,7;0,0;558,2;311701.0;16687686.0;549880.0
5688;10;163;01/08/2012 00:00:00;155,0;0,0;0,0;170,3;0,0;0,0;0,0;77,7;0.0;0.0;0.0
5689;10;211;01/08/2012 00:00:00;0,0;0,0;0,0;835,4;0,0;0,0;0,0;94,6;0.0;0.0;0.0
5690;3;115;01/08/2012 00:00:00;9803,5;;;78135,6;;324295,3;;3,9;10567091.0;9517971676.0;183237078.0
5691;3;163;01/08/2012 00:00:00;533,3;;;4835,8;;6205,6;;144,6;613579.0;120365380.0;3025478.0
5692;3;211;01/08/2012 00:00:00;188,1;4,5;;6736,6;117,0;311,0;1,0;69,5;4106.0;408286.0;167035.0
5693;3;320;01/08/2012 00:00:00;263,1;15,5;;3337,9;455,1;1542,2;210,9;270,0;98470.0;55760083.0;1307573.0
5696;11;68;01/08/2012 00:00:00;16467,9;0,0;0,0;6320,2;0,0;21045,8;0,0;1085,1;244225.0;93073338.0;2637189.0
5697;11;115;01/08/2012 00:00:00;29859,4;0,0;0,0;28502,0;0,0;317760,7;0,0;240,4;9835334.0;4784452061.0;104039646.0
5698;11;163;01/08/2012 00:00:00;9229,3;0,0;0,0;14869,0;0,0;65943,4;0,0;2503,4;1236799.0;493751031.0;13310642.0
5699;11;208;01/08/2012 00:00:00;294,2;0,0;0,0;186,8;0,0;573,0;0,0;155,0;3647.0;2009303.0;69019.0
5700;11;211;01/08/2012 00:00:00;9960,7;0,0;0,0;9026,5;0,0;58807,0;0,0;4325,0;530592.0;191826845.0;6062723.0
5701;11;320;01/08/2012 00:00:00;1560,8;0,0;0,0;459,2;0,0;12209,1;0,0;0,0;110787.0;63696212.0;1685391.0
5702;4;68;01/08/2012 00:00:00;536,7;965,9;;2788,7;2049,9;1746,4;790,0;30,0;94889.0;34908512.0;1505469.0
5703;4;115;01/08/2012 00:00:00;25843,1;2257,8;;161125,4;19136,3;212466,9;4826,2;673,3;10706891.0;5976308212.0;144565962.0
5704;4;163;01/08/2012 00:00:00;8520,3;3458,2;;24419,9;13562,6;13676,6;15887,3;925,7;164179.0;62644111.0;12532230.0
5705;4;211;01/08/2012 00:00:00;1166,3;1954,6;;10796,1;20404,7;3146,0;5738,6;2997,2;530978.0;206949595.0;3270521.0
5706;4;320;01/08/2012 00:00:00;62,2;165,8;;934,2;3993,8;396,1;2142,0;55,7;42529.0;19236882.0;781206.0
5707;2;68;01/08/2012 00:00:00;6012,5;369,4;0,0;879,0;75,0;5865,1;702,6;438,0;33960.0;12519239.0;636294.0
5708;2;1;01/08/2012 00:00:00;94,7;0,0;0,0;73,0;0,0;0,0;0,0;0,0;0.0;0.0;0.0
5709;2;115;01/08/2012 00:00:00;585,0;31,0;0,0;401,0;13,0;580,3;17,8;401,0;873.0;179779.0;37376.0
5710;2;163;01/08/2012 00:00:00;1973,4;0,0;0,0;3581,0;0,0;7791,8;0,0;584,0;22272.0;10700773.0;532189.0
5711;2;211;01/08/2012 00:00:00;2063,2;68,2;0,0;1543,3;6,2;7011,6;204,6;208,0;18947.0;16864079.0;644375.0
5712;2;320;01/08/2012 00:00:00;3547,6;216,9;0,0;1061,4;20,4;9357,1;134,8;42,0;43271.0;20361617.0;1424632.0
5713;6;68;01/08/2012 00:00:00;62,0;1085,0;0,0;1240,0;;10,0;232,0;0,0;12176.0;5563641.0;121276.0
5714;6;163;01/08/2012 00:00:00;0,0;0,0;0,0;310,0;0,0;0,0;0,0;0,0;0.0;0.0;0.0
5720;7;68;01/09/2012 00:00:00;59,4;0,0;0,0;240,6;0,0;0,0;0,0;0,0;0.0;0.0;0.0
5721;7;115;01/09/2012 00:00:00;377,8;0,0;0,0;1002,2;0,0;0,0;0,0;0,0;0.0;0.0;0.0
5722;7;163;01/09/2012 00:00:00;10366,2;1705,9;0,0;65740,1;32326,8;34114,1;47395,3;30,0;1246037.0;1768874805.0;23584997.0
5723;7;211;01/09/2012 00:00:00;120,0;5,0;0,0;1451,9;1120,7;642,4;1516,2;598,4;15731.0;20330572.0;677686.0
5724;7;320;01/09/2012 00:00:00;4843,2;93,6;0,0;15356,8;562,8;3899,2;2800,0;0,7;43528.0;42297980.0;813423.0
5731;9;68;01/09/2012 00:00:00;3251,9;199,4;0,0;5449,0;5532,8;9053,8;0,0;131,8;86506.0;79856926.0;1901355.0
5732;9;115;01/09/2012 00:00:00;4112,0;254,1;0,0;4705,7;11920,4;8019,6;4602,3;240,7;240048.0;51169720.0;1189993.0
5733;9;163;01/09/2012 00:00:00;6472,4;0,0;0,0;17647,6;0,0;0,0;0,0;0,0;0.0;0.0;0.0
5734;9;211;01/09/2012 00:00:00;901,6;0,0;0,0;5951,3;0,0;0,0;0,0;0,0;0.0;0.0;0.0
5735;9;320;01/09/2012 00:00:00;326,3;16,5;0,0;2685,7;129,1;882,8;0,0;0,0;6709.0;6972616.0;188449.0
5736;9;208;01/09/2012 00:00:00;305,7;0,0;0,0;462,7;0,0;221,6;0,0;0,0;23298.0;3060658.0;55648.0
5737;5;68;01/09/2012 00:00:00;27076,5;0,0;0,0;27829,5;0,0;0,0;0,0;0,0;0.0;0.0;0.0
5738;5;115;01/09/2012 00:00:00;10953,7;0,0;0,0;10262,2;0,0;0,0;0,0;0,0;0.0;0.0;0.0
5739;5;163;01/09/2012 00:00:00;12672,8;420,8;0,0;110171,4;10551,1;14476,5;16114,5;30,3;321803.0;229381538.0;3823026.0
5740;5;211;01/09/2012 00:00:00;14979,2;0,0;0,0;16831,0;0,0;4789,5;2325,2;1311,5;17474.0;8470750.0;282358.0
5741;5;320;01/09/2012 00:00:00;7186,8;315,6;0,0;12690,4;4158,3;10161,0;8395,2;161,3;164478.0;146530171.0;3256226.0
5742;6;163;01/09/2012 00:00:00;0,0;0,0;0,0;310,0;0,0;;;;;;
5743;6;68;01/09/2012 00:00:00;0,0;0,0;0,0;1500,0;;0,0;447,1;0,0;22357.0;10793308.0;222672.0
5748;3;115;01/09/2012 00:00:00;9803,8;;;78679,7;;311535,9;;;10232983.0;9197724593.0;178227705.0
5749;3;163;01/09/2012 00:00:00;517,7;;;5761,7;;6896,7;;220,9;599579.0;140464577.0;3365944.0
5750;3;211;01/09/2012 00:00:00;156,5;;;7745,6;119,2;218,8;0,5;49,6;3497.0;400798.0;135801.0
5751;3;320;01/09/2012 00:00:00;180,1;21,0;;3315,5;734,2;1499,5;292,4;254,9;99951.0;54044280.0;1321606.0
5754;4;68;01/09/2012 00:00:00;425,1;959,7;;2968,6;2048,9;1556,3;764,1;0,0;83883.0;32030640.0;1327199.0
5755;4;115;01/09/2012 00:00:00;25262,0;2525,7;;149545,2;19443,0;217468,7;4923,2;39,0;10957082.0;6210314039.0;148726829.0
5756;4;163;01/09/2012 00:00:00;8311,3;3260,2;;23182,7;12373,4;13334,8;15334,1;;114734.0;108978492.0;11968444.0
5757;4;211;01/09/2012 00:00:00;4244,0;2351,2;;35312,7;19972,2;8048,8;5194,6;1309,3;416352.0;193701620.0;5146808.0
5758;4;320;01/09/2012 00:00:00;94,0;188,6;;927,4;3963,0;478,5;2185,3;1,1;2599.0;174547.0;863177.0
5759;2;68;01/09/2012 00:00:00;5917,4;344,6;0,0;1347,0;186,0;5070,0;579,0;405,0;30201.0;11776181.0;602327.0
5760;2;1;01/09/2012 00:00:00;90,0;0,0;0,0;127,0;0,0;0,0;0,0;0,0;0.0;0.0;0.0
5761;2;115;01/09/2012 00:00:00;530,7;30,0;0,0;363,0;2,0;610,9;27,6;307,0;1119.0;451172.0;52485.0
5762;2;163;01/09/2012 00:00:00;1688,2;0,0;0,0;6909,0;0,0;4307,5;0,0;796,0;21413.0;5447805.0;269679.0
5763;2;211;01/09/2012 00:00:00;2292,4;60,0;0,0;1166,2;11,4;6806,1;198,7;533,0;15009.0;13290152.0;618586.0
5764;2;320;01/09/2012 00:00:00;3204,5;163,3;0,0;1040,6;46,4;9259,5;150,4;34,0;42313.0;20815300.0;1396429.0
5765;1;68;01/09/2012 00:00:00;11083,7;264,1;0,0;26486,8;3441,5;12982,1;7193,3;229,3;125459.0;78443121.0;1480059.0
5766;1;115;01/09/2012 00:00:00;4962,2;220,7;0,0;13583,2;2045,8;7045,6;5388,2;725,8;52463.0;45092116.0;1048654.0
5767;1;163;01/09/2012 00:00:00;30530,0;458,7;0,0;50990,7;8815,5;119166,0;18949,4;910,5;1423054.0;1005490937.0;16758182.0
5768;1;211;01/09/2012 00:00:00;6419,2;123,2;0,0;39956,0;1785,0;32914,5;10585,3;594,3;138007.0;120610882.0;3769090.0
5769;1;320;01/09/2012 00:00:00;7520,0;221,7;0,0;22258,0;4609,7;29591,9;9074,9;1350,1;421637.0;234252719.0;6006480.0
5770;1;208;01/09/2012 00:00:00;2490,9;0,0;0,0;1586,9;74,5;0,0;0,0;62,2;0.0;0.0;0.0
5771;10;68;01/09/2012 00:00:00;0,0;0,0;0,0;30,0;0,0;0,0;0,0;0,0;0.0;0.0;0.0
5772;10;115;01/09/2012 00:00:00;2181,6;0,0;0,0;1962,0;0,0;4112,6;0,0;1103,8;260579.0;14269821.0;471200.0
5773;10;163;01/09/2012 00:00:00;150,0;0,0;0,0;167,8;0,0;0,0;0,0;72,2;0.0;0.0;0.0
5774;10;211;01/09/2012 00:00:00;6,5;0,0;0,0;825,1;0,0;0,0;0,0;68,4;0.0;0.0;0.0
5775;11;68;01/09/2012 00:00:00;14215,6;0,0;0,0;6076,7;0,0;22168,3;0,0;1046,5;261089.0;90758619.0;2546404.0
5776;11;115;01/09/2012 00:00:00;30608,5;0,0;0,0;51582,8;0,0;281710,6;0,0;240,0;8175636.0;3947547873.0;85586768.0
5777;11;163;01/09/2012 00:00:00;7614,9;0,0;0,0;10810,7;0,0;68944,1;0,0;2143,3;1329060.0;537319005.0;13728534.0
5778;11;208;01/09/2012 00:00:00;269,3;0,0;0,0;165,2;0,0;585,5;0,0;150,0;3695.0;2368854.0;82498.0
5779;11;211;01/09/2012 00:00:00;9591,2;0,0;0,0;8982,7;0,0;56692,9;0,0;4083,1;521833.0;196161206.0;5892598.0
5780;11;320;01/09/2012 00:00:00;1477,9;0,0;0,0;497,0;0,0;11795,2;0,0;0,0;104977.0;61700973.0;1649240.0
5786;7;68;01/10/2012 00:00:00;52,3;0,0;0,0;257,7;0,0;0,0;0,0;0,0;0.0;0.0;0.0
5787;7;115;01/10/2012 00:00:00;383,2;0,0;0,0;1042,8;0,0;0,0;0,0;0,0;0.0;0.0;0.0
5788;7;163;01/10/2012 00:00:00;11125,8;2018,5;0,0;66020,6;34660,0;33326,7;48331,6;31,0;1244176.0;1773574610.0;23647661.0
5789;7;211;01/10/2012 00:00:00;124,4;1,2;0,0;1917,5;866,2;711,5;1171,9;184,2;13650.0;17830421.0;594347.0
5790;7;320;01/10/2012 00:00:00;4855,8;166,4;0,0;15447,2;599,7;4544,8;2803,7;0,0;44684.0;43297768.0;832649.0
5791;5;68;01/10/2012 00:00:00;27871,2;0,0;0,0;13405,4;0,0;0,0;0,0;0,0;0.0;0.0;0.0
5792;5;115;01/10/2012 00:00:00;10923,7;0,0;0,0;13141,5;0,0;0,0;0,0;0,0;0.0;0.0;0.0
5793;5;163;01/10/2012 00:00:00;12841,3;658,2;0,0;117199,0;12346,1;17250,4;17501,2;2,7;373267.0;259150906.0;4319182.0
5794;5;211;01/10/2012 00:00:00;14894,1;0,0;0,0;18141,4;0,0;4856,9;2228,2;833,7;15662.0;7686681.0;256223.0
5795;5;320;01/10/2012 00:00:00;7482,3;218,8;0,0;13323,2;5218,6;11391,5;10292,3;277,5;189299.0;169805905.0;3773465.0
5802;1;68;01/10/2012 00:00:00;10593,3;100,3;0,0;27050,3;3311,0;13624,7;7028,4;173,8;140963.0;82859893.0;1563394.0
5803;1;115;01/10/2012 00:00:00;5118,6;226,3;0,0;15175,5;2787,8;6161,8;6034,0;888,5;46391.0;41213881.0;958462.0
5804;1;163;01/10/2012 00:00:00;32071,1;655,0;0,0;51880,9;9375,3;118913,1;18392,9;936,7;1443634.0;1020921514.0;17015359.0
5805;1;211;01/10/2012 00:00:00;6631,7;111,9;0,0;36126,3;2188,3;33607,2;10744,5;774,5;149512.0;136801554.0;4275049.0
5806;1;320;01/10/2012 00:00:00;8647,0;222,2;0,0;22653,3;4609,9;30142,2;8232,7;1642,6;398570.0;224028895.0;5744331.0
5807;1;208;01/10/2012 00:00:00;2540,8;10,4;0,0;1669,8;113,5;0,0;0,0;0,0;0.0;0.0;0.0
5808;9;68;01/10/2012 00:00:00;3288,8;373,7;0,0;5261,8;5017,9;9670,9;0,0;124,9;89820.0;82178209.0;1956624.0
5809;9;115;01/10/2012 00:00:00;4098,3;391,4;0,0;6629,8;14946,0;8777,8;5150,7;306,6;287873.0;56833367.0;1321706.0
5810;9;163;01/10/2012 00:00:00;6664,7;0,0;0,0;18259,3;0,0;0,0;0,0;0,0;0.0;0.0;0.0
5811;9;211;01/10/2012 00:00:00;1024,5;0,0;0,0;5934,3;0,0;0,0;0,0;0,0;0.0;0.0;0.0
5812;9;320;01/10/2012 00:00:00;333,2;5,5;0,0;3168,9;109,3;519,9;0,0;0,0;3861.0;2629341.0;71063.0
5813;9;208;01/10/2012 00:00:00;312,5;0,0;0,0;490,2;0,0;220,3;0,0;0,0;22638.0;2973954.0;54072.0
5814;11;68;01/10/2012 00:00:00;14114,2;0,0;0,0;8117,2;0,0;21646,8;0,0;1071,9;245207.0;83980689.0;2327344.0
5815;11;115;01/10/2012 00:00:00;27094,3;0,0;0,0;23332,2;0,0;325767,8;0,0;248,0;9779348.0;4745341697.0;104314741.0
5816;11;163;01/10/2012 00:00:00;7450,5;0,0;0,0;12095,0;0,0;70608,7;0,0;2349,8;1318634.0;576949177.0;14773748.0
5817;11;208;01/10/2012 00:00:00;267,6;0,0;0,0;254,3;0,0;532,1;0,0;155,0;2931.0;1494673.0;64980.0
5818;11;211;01/10/2012 00:00:00;10376,2;0,0;0,0;8800,5;0,0;58573,9;0,0;4245,0;556077.0;207258068.0;6321162.0
5819;11;320;01/10/2012 00:00:00;1614,5;0,0;0,0;456,5;0,0;12158,1;0,0;0,0;105193.0;62005298.0;1649468.0
5820;4;68;01/10/2012 00:00:00;398,5;848,8;;3192,5;2245,9;1524,0;753,9;2,0;78438.0;28932170.0;1228367.0
5821;4;115;01/10/2012 00:00:00;26330,8;2657,2;;151325,9;18664,8;225940,0;4599,1;103,0;11398677.0;6459875252.0;153829422.0
5822;4;163;01/10/2012 00:00:00;9164,9;3409,5;;24237,2;13997,5;13926,7;15322,2;277,7;77091.0;60941341.0;11263138.0
