CodigoFluxoTransporte;CodigoFerrovia;CodigoCliente;CodigoMercadoria;CodigoUnidadeTarifaria;CodigoFluxoTransporteFerrovia;DataExclusao;CodigoEstacaoOrigem;CodigoEstacaoDestino;CodigoTipoFluxoTransporte;DistanciaItinerario;CodigoMercadoriaFerrovia;CodigoReferenciaEstacaoOrigem;CodigoReferenciaEstacaoDestino
1183;4;656;11;1;ETP01;;3133;2384;;27,215;;VTU;VPN
1184;4;183;46;1;DJX01;;3267;3133;;1829,777;;EBZ;VTU
1185;4;183;46;1;DJO01;;2617;3133;;656,541;;ECA;VTU
1186;4;183;46;1;DTO01;;2661;3133;;1265,374;;EQI;VTU
1187;4;183;46;1;WOP01;;3310;3133;;1771,615;;EJI;VTU
1188;4;183;46;1;DKA01;;3501;3133;;1466,178;;ZUL;VTU
1189;4;1448;7;1;76403;;2659;2379;;145,326;;EPI;VJM
1190;4;544;7;1;XLU01;;2384;3927;;3,000;;VPN;VPV
1191;4;958;69;1;DAS01;;3133;3252;;1419,543;;VTU;EAU
1192;4;1408;69;1;WVA01;;3133;3252;;1419,543;;VTU;EAU
1193;4;957;69;1;CSR01;;3133;3503;;1429,792;;VTU;ZVF
1194;4;882;69;1;CJC01;;3133;3503;;1429,792;;VTU;ZVF
1195;4;594;69;1;CLS02;;3133;2667;;1083,102;;VTU;ETC
1196;4;595;69;1;WPE01;;3133;3503;;1429,792;;VTU;ZVF
1197;4;525;13;1;13411;;3109;3133;;670,876;;VOB;VTU
1198;4;558;28;1;BDF16;;2390;2368;;225,540;;VTR;VDD
1199;4;558;28;1;BDF01;;2390;2375;;153,810;;VTR;VIC
1200;4;558;28;1;BDF19;;2390;2379;;247,353;;VTR;VJM
1201;4;242;28;1;DQW09;;2390;3128;;262,775;;VTR;VJP
1202;4;514;28;1;BDG19;;2390;2375;;153,810;;VTR;VIC
1203;4;153;70;1;DWA02;;3133;3244;;1515,543;;VTU;EAE
1204;4;957;70;1;CSP01;;3133;3503;;1429,792;;VTU;ZVF
1205;4;594;70;1;COC01;;3133;2667;;1083,102;;VTU;ETC
1206;4;62;99;1;EFVM2249441242143215;;3133;2618;;650,009;;VTU;ECE
1207;4;1448;32;1;44401;;3133;3122;;523,894;;VTU;VBV
1208;4;545;15;1;WCD01;;2675;3133;;687,066;;EYB;VTU
1209;4;656;105;1;EFVM2250101336629351;;2384;3133;;27,215;;VPN;VTU
1210;4;1005;93;1;ERD01;;2384;3118;;122,027;;VPN;VAZ
1211;4;354;93;1;WGN01;;2384;3064;;1864,638;;VPN;ZBL
1212;4;354;93;1;EFK01;;2384;2384;;0,000;;VPN;VPN
1213;4;1279;95;1;WHJ02;;2659;2384;;674,373;;EPI;VPN
1214;4;1279;96;1;EFVM2252241080691900;;2384;2675;;689,459;;VPN;EYB
1215;4;1279;96;1;EFVM2252262106611954;;2384;2659;;674,373;;VPN;EPI
1216;4;979;31;1;DRO01;;3133;3109;;670,876;;VTU;VOB
1217;4;980;31;1;WWW01;;3133;3329;;1164,378;;VTU;EMC
1218;4;977;31;1;WWX01;;3133;3376;;702,154;;VTU;EWL
1219;4;978;31;1;WXF01;;3133;2611;;984,340;;VTU;EAO
1220;4;525;73;1;32701;;3133;3109;;670,876;;VTU;VOB
1221;4;1121;47;1;ATF02;;3259;3133;;1408,646;;EBJ;VTU
1222;4;609;6;1;90502;;2615;2384;;680,418;;EBO;VPN
1223;4;1130;6;1;EFVM2253161756772468;;2674;2384;;827,192;;EWD;VPN
1224;4;579;6;1;FAT01;;3345;2384;;722,915;;EPM;VPN
1225;4;1039;6;1;EDS02;;2642;2384;;806,665;;EHT;VPN
1226;4;359;6;1;EQM02;;3115;2384;;641,022;2630.0;VFU;VPN
1227;4;1413;6;1;ER4O01;;3115;2384;;641,022;;VFU;VPN
1228;4;258;6;1;DYC01;;3345;2384;;722,915;;EPM;VPN
1229;4;404;6;1;EJZ01;;3115;2384;;641,022;2630.0;VFU;VPN
1230;4;577;6;1;ECS01;;3345;2384;;722,915;;EPM;VPN
1231;4;262;6;1;CEG01;;3115;2384;;641,022;;VFU;VPN
1232;4;633;6;1;21102;;3115;2384;;641,022;2630.0;VFU;VPN
1233;4;400;6;1;EDX02;;2642;2384;;806,665;;EHT;VPN
1234;4;585;6;1;DZC01;;3345;2384;;722,915;;EPM;VPN
1235;4;74;6;1;WWQ01;;2642;3133;;804,272;;EHT;VTU
1236;4;633;6;1;WWP01;;3345;3133;;720,522;;EPM;VTU
1237;4;610;6;1;WXH01;;2674;3133;;824,799;;EWD;VTU
1238;4;575;6;1;WVR01;;3345;3133;;720,522;;EPM;VTU
1239;4;1448;10;1;EFVM22541348965443;;2379;3204;;1628,491;;VJM;DQF
1240;4;1411;26;1;EFVM2254321726380581;;3130;2384;;163,622;;VMC;VPN
1241;4;1574;26;1;ETS01;;3130;2384;;163,622;;VMC;VPN
1242;4;1283;15;1;WWO02;;3127;3249;;787,419;;VGS;EAR
1243;4;942;11;1;ERL01;;2375;3133;;433,111;;VIC;VTU
1244;4;710;11;1;WXE01;;3133;2614;;1268,909;;VTU;EBM
1245;4;710;11;1;WWY01;;3133;2971;;1015,261;;VTU;FVR
1246;4;65;105;1;EFVM225553501616953;;3259;3133;;1408,646;;EBJ;VTU
1247;4;1121;46;1;WEN01;;3259;3133;;1408,646;;EBJ;VTU
1248;4;1116;46;1;WPW01;;3259;3133;;1408,646;2610.0;EBJ;VTU
1249;4;62;15;1;68292;;2384;2618;;652,402;;VPN;ECE
1250;4;522;105;1;EFVM2256371196230937;;3296;2384;;675,920;;EFR;VPN
1251;4;62;99;1;EFVM225641973840744;;2618;2384;;652,402;;ECE;VPN
1252;4;62;99;1;CEK24;;2384;3133;;27,215;;VPN;VTU
1253;4;942;32;1;EUR01;;3133;2375;;433,111;;VTU;VIC
1254;4;62;19;1;DDX09;;3133;2384;;27,215;;VTU;VPN
1255;4;737;8;1;WQS01;;2380;2812;;563,199;;VMR;FBB
1256;4;1448;8;1;WYQ01;;2379;3153;;1761,767;;VJM;DCP
1257;4;656;8;1;EFVM2257141850752055;;3133;2614;;1268,909;;VTU;EBM
1258;4;656;8;1;WWG01;;3133;2614;;1373,511;;VTU;EBM
1259;4;656;8;1;XNF01;;3133;3064;;1862,245;;VTU;ZBL
1260;4;656;8;1;DQE08;;3133;2840;;1165,600;;VTU;FCT
1261;4;656;8;1;DQE09;;3133;3001;;1336,806;;VTU;IIP
1262;4;656;8;1;ETQ01;;3133;2384;;27,215;;VTU;VPN
1263;4;656;8;1;EFVM2257371352656040;;3133;1599;;2237,317;;VTU;LFC
1264;4;942;8;1;DVL05;;2375;2617;;223,430;;VIC;ECA
1265;4;942;8;1;10305;;2375;3133;;433,111;;VIC;VTU
1266;4;1631;95;1;WXG01;;2384;2659;;674,373;;VPN;EPI
1267;4;1632;95;1;WYF01;;2384;3329;;1166,771;;VPN;EMC
1268;4;1632;96;1;WYG01;;3329;2384;;1166,771;;EMC;VPN
1269;4;942;31;1;21403;;3133;2375;;433,111;;VTU;VIC
1270;4;997;23;1;WNA03;;2375;3345;;287,411;;VIC;EPM
1271;4;571;6;1;WYN01;;2642;2384;;806,665;;EHT;VPN
1272;4;560;6;1;48402;;3109;2384;;673,269;;VOB;VPN
1273;4;509;6;1;CGF04;;2380;2384;;449,328;;VMR;VPN
1274;4;410;6;1;EFVM2317572295586;;3109;2384;;673,269;;VOB;VPN
1275;4;519;6;1;EFVM231161354720761;;3115;3133;;638,629;;VFU;VTU
1276;4;262;6;1;ETY01;;3115;3133;;638,629;;VFU;VTU
1277;4;568;6;1;WYR01;;2674;3133;;824,799;;EWD;VTU
1278;4;493;43;1;EPY01;;3115;2384;;641,022;;VFU;VPN
1279;4;652;26;1;WFG01;;3130;3413;;322,097;;VMC;GGR
1280;4;492;43;1;EQJ01;;3133;3109;;670,876;;VTU;VOB
1281;4;525;15;1;ETJ01;;3133;3109;;670,876;;VTU;VOB
1282;4;1121;46;1;WEZ01;;2618;3133;;650,009;;ECE;VTU
1283;4;1148;69;1;EFVM23343281862573;;3133;3503;;1429,792;;VTU;ZVF
1284;4;525;13;1;EFVM233491429673392;;3133;3109;;670,876;;VTU;VOB
1285;4;62;99;1;CEK20;;2618;3133;;650,009;;ECE;VTU
1286;4;62;99;1;CEK23;;3108;3133;;643,477;;VWI;VTU
1287;4;62;105;1;EFVM23414371829046;;2375;3108;;210,366;;VIC;VWI
1288;4;656;105;1;EFVM23436330410664;;3133;2614;;1268,909;;VTU;EBM
1289;4;656;105;1;EFVM234441044883580;;3133;2840;;1165,600;;VTU;FCT
1290;4;1557;105;1;EFVM23448515734025;;2384;3064;;1864,638;;VPN;ZBL
1291;4;942;105;1;EFVM234591014907681;;2375;2382;;360,477;;VIC;VPA
1292;4;957;65;1;CSV01;;3133;3503;;1429,792;;VTU;ZVF
1293;4;1558;65;1;XAI01;;3133;3367;;1119,447;;VTU;EVG
1294;4;71;93;1;AZX04;;2384;2373;;324,907;;VPN;VGV
1295;4;1628;95;1;XAL02;;2384;2659;;674,373;;VPN;EPI
1296;4;1005;94;1;ERE02;;3118;2384;;122,027;;VAZ;VPN
1297;4;979;31;1;XBI01;;3133;2674;;824,799;;VTU;EWD
1298;4;929;31;1;WQJ01;;3133;3376;;702,154;;VTU;EWL
1299;4;1716;31;1;EUB01;;3133;3109;;670,876;;VTU;VOB
1300;4;1476;31;1;WYP01;;3133;2673;;675,814;;VTU;EVP
1301;4;737;37;1;EFVM2371935626101;;3133;2380;;446,935;;VTU;VMR
1302;4;1116;47;1;CFX02;;3259;3133;;1408,646;;EBJ;VTU
1303;4;359;6;1;DYE01;;2674;2384;;827,192;;EWD;VPN
1304;4;1426;6;1;WDK01;;2642;2384;;806,665;;EHT;VPN
1305;4;1431;6;1;WQX01;;2642;2384;;806,665;2630.0;EHT;VPN
1306;4;317;26;1;ERA01;;2373;2384;;324,907;;VGV;VPN
1307;4;793;1;1;MEMAR01;;2384;3133;;27,215;;VPN;VTU
1308;4;656;105;1;BQO02;;3345;3133;;720,522;;EPM;VTU
1309;4;525;105;1;EFVM231018631311838;;3133;3109;;670,876;;VTU;VOB
1310;4;183;105;1;EFVM2310321603580037;;2617;3133;;656,541;;ECA;VTU
1311;4;183;105;1;EFVM2310341320328518;;3501;3133;;1466,178;;ZUL;VTU
1312;4;1116;46;1;WLY01;;3346;3133;;1538,863;2610.0;EPO;VTU
1313;4;1448;13;1;EUF02;;2379;2384;;529,047;;VJM;VPN
1314;4;1448;13;1;XAF01;;2379;3927;;532,047;;VJM;VPV
1315;4;514;28;1;BDG22;;2390;2368;;225,540;;VTR;VDD
1316;4;62;105;1;EFVM231159770281166;;3108;3124;;76,500;;VWI;VCS
1317;4;656;5;1;EFVM231246748305728;;2655;3133;;680,962;;ENG;VTU
1318;4;153;65;1;DWC01;;3133;3244;;1515,543;;VTU;EAE
1319;4;1415;65;1;WLT01;;3133;3322;;1514,543;;VTU;ELC
1320;4;1559;95;1;XBZ02;;2384;2659;;674,373;;VPN;EPI
1321;4;1560;95;1;XBL01;;2659;2384;;674,373;;EPI;VPN
1322;4;71;94;1;AZZ04;;2373;2384;;324,907;;VGV;VPN
1323;4;1561;31;1;EFVM2314451136031013;;3133;2674;;824,799;;VTU;EWD
1324;4;1562;31;1;EFVM231456984164349;;3133;3109;;670,876;;VTU;VOB
1325;4;1476;31;1;EFVM231459461937614;;3133;3109;;670,876;;VTU;VOB
1326;4;997;23;1;WNA04;;2378;2648;;266,091;2627.0;VJC;ELD
1327;4;177;6;1;CAM01;;3345;2384;;722,915;;EPM;VPN
1328;4;631;6;1;87702;;3345;2384;;722,915;;EPM;VPN
1329;4;410;6;1;EHB01;;3345;2384;;722,915;;EPM;VPN
1330;4;942;105;1;EFVM231651766005423;;3133;2375;;433,111;;VTU;VIC
1331;4;737;105;1;EFVM2316271806553053;;2384;2380;;449,328;;VPN;VMR
1332;4;1564;26;1;EUI01;;2373;2384;;324,907;;VGV;VPN
1333;4;405;26;1;EDU04;;2363;2384;;174,579;;VBG;VPN
1334;4;1566;26;1;EUL01;;2373;2384;;324,907;;VGV;VPN
1335;4;1567;26;1;EUH02;;3107;2384;;658,269;;ELF;VPN
1336;4;183;46;1;DJE01;;2657;3133;;1252,771;;EPC;VTU
1337;4;514;28;1;EFVM23195933200092;;2390;3124;;287,676;;VTR;VCS
1338;4;210;70;1;CIZ01;;3133;3367;;1119,447;;VTU;EVG
1339;4;62;105;1;EFVM2319321163590746;;3133;2384;;27,215;;VTU;VPN
1340;4;737;105;1;EFVM2319511943899415;;2380;2990;;683,990;;VMR;HRS
1341;4;942;105;1;EFVM232017654338899;;2378;3133;;424,935;;VJC;VTU
1342;4;929;30;1;XDN02;;3133;3376;;702,154;;VTU;EWL
1343;4;942;15;1;EFVM2321391150980061;;2378;3133;;424,935;;VJC;VTU
1344;4;1755;93;1;XDQ01;;2384;2659;;674,373;;VPN;EPI
1345;4;494;31;1;EFVM232271067520420;;3133;3345;;720,522;;VTU;EPM
1346;4;980;31;1;EFVM232215517434292;;3133;2674;;824,799;;VTU;EWD
1347;4;737;6;1;EUP01;;2380;2384;;449,328;;VMR;VPN
1348;4;506;6;1;EFVM2322571420424716;;3345;2384;;722,915;;EPM;VPN
1349;4;391;6;1;EFVM23234219298268;;3115;2384;;641,022;;VFU;VPN
1350;4;510;6;1;80105;;3109;2384;;673,269;;VOB;VPN
1351;4;1756;6;1;EUO01;;3109;2384;;673,269;;VOB;VPN
1352;4;386;6;1;DVK02;;3115;2384;;641,022;2630.0;VFU;VPN
1353;4;1429;6;1;EFVM2323511574278549;;2674;2384;;827,192;;EWD;VPN
1354;4;1757;26;1;EUQ01;;2373;2384;;324,907;;VGV;VPN
1355;4;1758;26;1;EUN01;;3130;2384;;163,622;;VMC;VPN
1356;4;525;11;1;EFVM2325501505326201;;3133;3109;;670,876;;VTU;VOB
1357;4;1479;69;1;EFVM23262384835594;;3133;3322;;1514,543;;VTU;ELC
1358;4;1415;69;1;EFVM232628326213967;;3133;3322;;1514,543;;VTU;ELC
1359;4;942;105;1;EFVM23275685329134;;2375;2378;;8,176;;VIC;VJC
1360;4;1562;30;1;EFVM2328531265103021;;3133;3109;;670,876;;VTU;VOB
1361;4;1829;65;1;EFVM2329181973107881;;3133;3503;;1429,792;;VTU;ZVF
1362;4;533;93;1;EFVM2329292083388050;;2659;2384;;674,373;;EPI;VPN
1363;4;1823;93;1;EFVM232935275665698;;2384;3297;;1752,962;;VPN;EGA
1364;4;1755;94;1;EFVM2329541564355462;;2659;2384;;674,373;;EPI;VPN
1365;4;533;94;1;EFVM232957128941574;;2384;2659;;674,373;;VPN;EPI
1366;4;511;94;1;EFVM23303431181273;;2659;2384;;674,373;;EPI;VPN
1367;4;511;96;1;EFVM23309613933364;;2659;2384;;674,373;;EPI;VPN
1368;4;1831;31;1;EFVM233013967708412;;3133;3345;;720,522;;VTU;EPM
1369;4;21;31;1;EFVM233024171892361;;3133;3267;;1829,777;;VTU;EBZ
1370;4;762;31;1;EFVM233026420193554;;3133;3345;;720,522;;VTU;EPM
1371;4;387;6;1;EFVM2331321649386284;;3345;2384;;722,915;;EPM;VPN
1372;4;209;26;1;EUU03;;2373;2384;;324,907;;VGV;VPN
1373;4;1833;26;1;EFVM2332301086650695;;2373;2384;;324,907;;VGV;VPN
1374;4;1834;26;1;EFVM233254925912818;;2373;2384;;324,907;;VGV;VPN
1375;4;821;27;1;EFVM233328418777477;;2380;2371;;50,728;;VMR;VFS
1376;4;1818;46;1;EFVM2333401479934508;;2618;3133;;650,009;;ECE;VTU
1377;4;1836;46;1;XGM01;;2618;3133;;650,009;;ECE;VTU
1378;4;62;13;1;EUV01;;3108;2384;;645,870;;VWI;VPN
1379;4;942;15;1;DNG01;;3133;2375;;433,111;;VTU;VIC
1380;4;1889;93;1;XGV01;;2384;2675;;689,459;;VPN;EYB
1381;4;1560;93;1;XHN01;;2659;2384;;674,373;;EPI;VPN
1382;4;587;93;1;DVA02;;2384;2675;;689,459;;VPN;EYB
1383;4;1889;95;1;XGU01;;2384;2675;;689,459;;VPN;EYB
1384;4;1889;94;1;XGX01;;2675;2384;;689,459;;EYB;VPN
1385;4;1560;94;1;EFVM2338211624410579;;2384;2659;;674,373;;VPN;EPI
1386;4;507;94;1;EFVM233825324733096;;2384;2659;;674,373;;VPN;EPI
1387;4;1823;94;1;EFVM233829566111469;;3297;2384;;1752,962;;EGA;VPN
1388;4;1889;96;1;XGW01;;2675;2384;;689,459;;EYB;VPN
1389;4;996;31;1;WJF01;;3133;2674;;824,799;;VTU;EWD
1390;4;996;23;1;XGY01;;2378;2629;;564,167;;VJC;EEB
1391;4;871;47;1;XHQ02;;3252;3133;;1419,543;;EAU;VTU
1392;4;871;47;1;XHQ03;;3501;3133;;1466,178;;ZUL;VTU
1393;4;570;6;1;51301;;3115;2384;;641,022;;VFU;VPN
1394;4;337;6;1;CXD01;;3345;2384;;722,915;;EPM;VPN
1395;4;801;26;1;EFVM234191983237606;;2366;3133;;129,226;;VCL;VTU
1396;4;1423;26;1;WLS11;;2674;2384;;827,192;;EWD;VPN
1397;4;350;26;1;EVD01;;2373;2384;;324,907;;VGV;VPN
1398;4;805;26;1;DLJ04;;2373;3133;;322,514;;VGV;VTU
1399;4;268;66;1;WNU01;;3133;3322;;1514,543;;VTU;ELC
1400;4;1886;59;1;XHK01;;2618;3133;;650,009;;ECE;VTU
1401;4;1116;59;1;XGP01;;3259;3133;;1408,646;;EBJ;VTU
1402;4;478;59;1;XID01;;3501;3133;;1466,178;;ZUL;VTU
1403;4;1836;46;1;XGM02;;3267;3133;;1829,777;;EBZ;VTU
1404;4;183;46;1;XHP01;;3346;3133;;1538,863;;EPO;VTU
1405;4;65;46;1;WIL01;;3346;3133;;1538,863;;EPO;VTU
1406;4;210;69;1;CJA01;;3133;3367;;1119,447;;VTU;EVG
1407;4;1829;69;1;EFVM2343211397032950;;3133;3503;;1429,792;;VTU;ZVF
1408;4;62;15;1;ERM09;;2384;2384;;0,000;;VPN;VPN
1409;4;1412;70;1;WOS01;;3133;3322;;1514,543;;VTU;ELC
1410;4;882;70;1;CJB01;;3133;3503;;1429,792;;VTU;ZVF
1411;4;62;105;1;EFVM234430652168147;;3108;3133;;643,477;;VWI;VTU
1412;4;958;65;1;CZC01;;3133;3252;;1419,543;;VTU;EAU
1413;4;957;65;1;EFVM234634517834810;;3133;2633;;753,875;;VTU;EEQ
1414;4;983;65;1;WIO01;;3133;3503;;1429,792;;VTU;ZVF
1415;4;574;6;1;84501;;3345;2384;;722,915;;EPM;VPN
1416;4;1418;6;1;EME01;;3109;2384;;673,269;;VOB;VPN
1417;4;1427;26;1;EVJ01;;2366;2384;;131,619;;VCL;VPN
1418;4;1856;59;1;XIJ02;;3501;3133;;1466,178;;ZUL;VTU
1419;4;1869;59;1;XIB07;;3501;3133;;1466,178;;ZUL;VTU
1420;4;1925;59;1;EFVM2350471120314030;;3501;3133;;1466,178;;ZUL;VTU
1421;4;1927;59;1;XHZ01;;3501;3133;;1466,178;;ZUL;VTU
1422;4;122;59;1;EFVM235131472140685;;3501;3133;;1466,178;;ZUL;VTU
1423;4;1854;59;1;XIK02;;3501;3133;;1466,178;;ZUL;VTU
1424;4;1868;59;1;XIE03;;3501;3133;;1466,178;;ZUL;VTU
1425;4;1928;105;1;EFVM235130175657349;;2618;3133;;650,009;;ECE;VTU
1426;4;1928;105;1;EFVM2351321688517586;;3297;3133;;1750,569;;EGA;VTU
1427;4;62;7;1;DBH08;;2384;3108;;645,870;;VPN;VWI
1428;4;62;15;1;68281;;2618;2384;;652,402;;ECE;VPN
1429;4;957;70;1;XLR01;;3133;2633;;753,875;;VTU;EEQ
1430;4;62;99;1;CFU36;;2380;3108;;196,542;;VMR;VWI
1431;4;546;15;1;EFVM2353412013265039;;2675;3133;;687,066;;EYB;VTU
1432;4;656;8;1;WFA03;;3133;2812;;1010,134;;VTU;FBB
1433;4;1408;65;1;WPJ01;;3133;3252;;1419,543;;VTU;EAU
1434;4;882;65;1;XND01;;3133;3503;;1429,792;;VTU;ZVF
1435;4;1880;93;1;EFVM235546675233984;;2384;2659;;674,373;;VPN;EPI
1436;4;1880;94;1;EFVM235611739289457;;2659;2384;;674,373;;EPI;VPN
1437;4;942;37;1;EVV01;;3133;2375;;433,111;;VTU;VIC
1438;4;62;73;1;EVR01;;2367;2384;;248,591;;VCP;VPN
1439;4;1992;6;1;XMS01;;3345;2384;;722,915;;EPM;VPN
1440;4;1993;6;1;XMT01;;2674;2384;;827,192;;EWD;VPN
1441;4;581;6;1;ANT04;;3109;2384;;673,269;;VOB;VPN
1442;4;1930;6;1;XLH01;;2642;2384;;806,665;;EHT;VPN
1443;4;1937;26;1;EVN011;;2373;3133;;322,514;;VGV;VTU
1444;4;490;43;1;EVK01;;3133;3133;;0,000;;VTU;VTU
1445;4;1994;59;1;EFVM0081378835509;;3501;3133;;1466,178;;ZUL;VTU
1446;4;1995;59;1;XMJ01;;3501;3133;;1466,178;;ZUL;VTU
1447;4;594;118;1;EFVM0038862206078;;3133;2667;;1083,102;;VTU;ETC
1448;4;942;11;1;EVT01;;3133;2375;;433,111;;VTU;VIC
1449;4;1928;46;1;XLN03;;3297;3133;;1750,569;;EGA;VTU
1450;4;183;46;1;WGR01;;2618;3133;;650,009;;ECE;VTU
1451;4;983;69;1;XMW01;;3133;3503;;1429,792;;VTU;ZVF
1452;4;1996;69;1;XNA01;;3133;3503;;1429,792;;VTU;ZVF
1453;4;522;105;1;EFVM02261258970689;;3296;3133;;673,527;;EFR;VTU
1454;4;1996;70;1;XMK01;;3133;3503;;1429,792;;VTU;ZVF
1455;4;737;8;1;EFVM02582412106;;2380;2659;;225,045;;VMR;EPI
1456;4;656;5;1;XNJ03;;2618;3133;;650,009;;ECE;VTU
1457;4;656;21;1;XNK01;;2618;3133;;650,009;;ECE;VTU
1458;4;1412;65;1;WMH01;;3133;3322;;1514,543;;VTU;ELC
1459;4;179;65;1;EFVM04201950884066;;3133;3322;;1514,543;;VTU;ELC
1460;4;594;65;1;WXW03;;3133;2633;;753,875;;VTU;EEQ
1461;4;2021;65;1;EFVM04321447813624;;3133;2633;;753,875;;VTU;EEQ
1462;4;639;93;1;DWH01;;2384;2675;;689,459;;VPN;EYB
1463;4;639;94;1;DWI01;;2675;2384;;689,459;;EYB;VPN
1464;4;737;31;1;46506;;2380;3122;;76,959;;VMR;VBV
1465;4;525;31;1;38201;;3133;3109;;670,876;;VTU;VOB
1466;4;998;23;1;EWB01;;2378;3133;;424,935;;VJC;VTU
1467;4;684;26;1;WTT01;;2382;3413;;233,502;2586.0;VPA;GGR
1468;4;62;15;1;EFVM01031470596765;;2618;2373;;327,495;;ECE;VGV
1469;4;983;70;1;XOF01;;3133;3503;;1429,792;;VTU;ZVF
1470;4;546;15;1;XJO03;;2675;3133;;687,066;;EYB;VTU
1471;4;656;5;1;XNJ05;;2618;3133;;650,009;2621.0;ECE;VTU
1472;4;656;5;1;XNZ02;;2654;3133;;706,982;;EMS;VTU
1473;4;942;15;1;DNG02;;3133;2375;;433,111;;VTU;VIC
1474;4;2197;93;1;XPX01;;2384;2675;;689,459;;VPN;EYB
1475;4;2197;95;1;XPZ01;;2384;2675;;689,459;;VPN;EYB
1476;4;2197;94;1;XPY02;;2675;2384;;689,459;;EYB;VPN
1477;4;2197;96;1;XQA01;;2675;2384;;689,459;;EYB;VPN
1478;4;1448;31;1;EWJ01;;2380;3122;;76,959;;VMR;VBV
1479;4;1448;31;1;EWJ02;;3133;2380;;446,935;;VTU;VMR
1480;4;373;6;1;EFVM015291730336486;;3115;2384;;641,022;;VFU;VPN
1481;4;1448;10;1;EFVM01661614329676;;2384;3133;;27,215;;VPN;VTU
1482;4;2199;26;1;EWD01;;2373;2384;;324,907;;VGV;VPN
1483;4;62;11;1;EWE01;;3108;2384;;645,870;;VWI;VPN
1484;4;594;69;1;XPD01;;3133;2633;;753,875;;VTU;EEQ
1485;4;594;69;1;XPD02;;3133;2633;;753,875;;VTU;EEQ
1486;4;595;69;1;WPE02;;3133;3503;;1429,792;2649.0;VTU;ZVF
1487;4;594;70;1;XPT01;;3133;2633;;753,875;;VTU;EEQ
1488;4;1408;65;1;EFVM022102023562626;;3133;3252;;1419,543;;VTU;EAU
1489;4;957;65;1;EFVM022121740311107;;3133;3252;;1419,543;;VTU;EAU
1490;4;957;65;1;EFVM02215724053256;;3133;2633;;753,875;;VTU;EEQ
1491;4;1829;65;1;XEN02;;3133;3503;;1429,792;;VTU;ZVF
1492;4;2289;93;1;XRZ01;;2384;2675;;689,459;;VPN;EYB
1493;4;576;94;1;XTZ01;;2384;2659;;674,373;;VPN;EPI
1494;4;494;31;1;EFVM02256781472560;;3133;3345;;720,522;;VTU;EPM
1495;4;980;31;1;EFVM0238622683076;;3133;3329;;1164,378;;VTU;EMC
1496;4;978;31;1;WXF02;;3133;2611;;984,340;;VTU;EAO
1497;4;21;31;1;XDB051;;3133;3267;;1829,777;;VTU;EBZ
1498;4;762;31;1;XDC03;;3133;3345;;720,522;;VTU;EPM
1499;4;656;39;1;EWQ01;;3124;3133;;566,977;2701.0;VCS;VTU
1500;4;942;99;1;EWS01;;3133;2375;;433,111;;VTU;VIC
1501;4;525;15;1;EFH03;;3109;3133;;670,876;2631.0;VOB;VTU
1502;4;569;6;1;EFVM024122053161313;;3345;2384;;722,915;;EPM;VPN
1503;4;568;6;1;12003;;2674;2384;;827,192;;EWD;VPN
1504;4;1448;10;1;EFVM024491674839557;;3133;2379;;526,654;;VTU;VJM
1505;4;660;26;1;DYO05;;2366;2384;;131,619;;VCL;VPN
1506;4;521;26;1;EWR03;;2373;2384;;324,907;;VGV;VPN
1507;4;2304;26;1;EWU01;;2366;2384;;131,619;2586.0;VCL;VPN
1508;4;622;59;1;XUH01;;3501;3133;;1466,178;;ZUL;VTU
1509;4;2292;46;1;XTR01;;3501;3133;;1466,178;;ZUL;VTU
1510;4;2293;46;1;XTV01;;3501;3133;;1466,178;;ZUL;VTU
1511;4;2294;46;1;XSY03;;3259;3133;;1408,646;;EBJ;VTU
1512;4;2294;46;1;XSY01;;3501;3133;;1466,178;;ZUL;VTU
1513;4;2295;46;1;XUJ03;;3259;3133;;1408,646;;EBJ;VTU
1514;4;2296;46;1;XTX01;;3501;3133;;1466,178;;ZUL;VTU
1515;4;2297;46;1;XTW01;;3501;3133;;1466,178;;ZUL;VTU
1516;4;2298;46;1;XTS01;;3501;3133;;1466,178;;ZUL;VTU
1517;4;2301;46;1;XTO01;;3501;3133;;1466,178;;ZUL;VTU
1518;4;2302;46;1;XUK01;;3501;3133;;1466,178;;ZUL;VTU
1519;4;968;69;1;EFVM02727195058805;;3133;3503;;1429,792;;VTU;ZVF
1520;4;594;69;1;EFVM02730330963323;;3133;2667;;1083,102;;VTU;ETC
1521;4;153;70;1;EFVM02832128152720;;3133;3244;;1515,543;;VTU;EAE
1522;4;957;70;1;EFVM0285416242020;;3133;2633;;753,875;;VTU;EEQ
5035;11;1257;93;3;44791;;2998;2463;;137,062;878.0;ICZ;ZJY
5036;11;1347;93;3;44794;;2463;2998;;137,062;878.0;ZJY;ICZ
5037;11;1257;95;3;44790;;2998;2463;;137,062;880.0;ICZ;ZJY
5038;11;1347;96;3;44987;;2463;2998;;137,062;881.0;ZJY;ICZ
5039;11;1252;95;3;44989;;3016;3000;;78,696;574.0;ISN;IES
5040;11;1272;95;3;44991;;3016;3000;;78,696;574.0;ISN;IES
5041;11;1272;95;3;44992;;3016;2463;;139,509;574.0;ISN;ZJY
5042;11;710;15;1;44994;;2993;3041;;61,713;576.0;IAB;OMC
5043;11;924;60;1;48151;;3016;2493;;91,888;1026.0;ISN;ZPQ
