CodigoDesempenhoLocomotiva;CodigoFerrovia;CodigoModeloLocomotiva;DataReferencia;NumeroConsumoCombustivel;NumeroImobilizacaoOficinaPropria;NumeroImobilizacaoOficinaTerceiros;NumeroImobilizacaoMorta;NumeroDisponivelNaoUtilizadoPropria;NumeroDisponivelNaoUtilizadoTerceiros;NumeroUtilizacaoPropria;NumeroUtilizacaoTerceiros;NumeroUtilizacaoServicoInterno;NumeroTKBTracionada;NumeroTKUTracionada;NumeroDistanciaPercorrida
18172;4;171;01/06/2013 00:00:00;420916;506,9;0,0;0,0;1191,2;0,0;2457,8;0,0;14,2;266293384.0;196697263.0;59937
18173;4;164;01/06/2013 00:00:00;138256;2155,0;0,0;0,0;1574,6;0,0;5952,2;0,0;78,6;50790916.0;31646934.0;18539
18174;4;172;01/06/2013 00:00:00;16480640;16093,4;4,7;0,0;29001,1;1288,6;97130,4;2904,2;188,8;8855667004.0;6153716028.0;1978914
18175;4;191;01/06/2013 00:00:00;791830;5387,8;0,0;0,0;7763,9;0,0;10158,8;0,0;699,3;227328994.0;128551579.0;115199
18176;4;194;01/06/2013 00:00:00;32087;4734,8;0,0;0,0;4521,9;0,0;5250,6;0,0;577,9;1653463.0;655603.0;12848
18177;4;195;01/06/2013 00:00:00;48939;5345,5;0,0;0,0;4511,5;0,0;11643,8;0,0;288,3;8102674.0;5528847.0;11690
18194;2;186;01/06/2013 00:00:00;16575;650,0;0,0;650,0;6933,0;0,0;1057,0;0,0;194,0;130307.0;10140.0;3157
18195;2;150;01/06/2013 00:00:00;256626;3843,0;0,0;3843,0;9355,0;0,0;7681,0;0,0;757,0;34253461.0;15662891.0;75619
18196;2;188;01/06/2013 00:00:00;3898;778,0;0,0;778,0;1075,0;0,0;307,0;0,0;141,0;77035.0;5493.0;1438
18197;2;177;01/06/2013 00:00:00;123023;4469,0;0,0;4469,0;5915,0;0,0;5455,0;0,0;175,0;22442999.0;8819826.0;44944
18198;2;178;01/06/2013 00:00:00;191204;3487,0;0,0;3487,0;19712,0;0,0;5600,0;0,0;254,0;24849395.0;12657566.0;46779
18199;6;194;01/07/2013 00:00:00;147477;4152,0;0,0;0,0;0,0;0,0;1799,0;0,0;0,0;18861862.0;9404282.0;32868
18200;6;199;01/07/2013 00:00:00;2360;0,0;0,0;0,0;318,3;0,0;0,0;0,0;425,3;0.0;0.0;833
18234;3;169;01/07/2013 00:00:00;728351;2346,2;885,2;0,0;4712,4;2009,4;6293,3;2703,1;233,3;339940152.0;210732705.0;129108
18235;3;171;01/07/2013 00:00:00;90784;248,5;0,0;0,0;1124,6;0,0;1066,8;0,0;533,2;36343157.0;26116678.0;12154
18236;3;172;01/07/2013 00:00:00;6669965;5079,8;0,0;0,0;14648,7;0,0;46180,1;0,0;244,1;4570861744.0;3242086735.0;866540
18237;3;231;01/07/2013 00:00:00;4701850;2714,6;0,0;0,0;3466,7;0,0;25810,7;0,0;0,0;3429824882.0;2437880216.0;439049
18238;3;206;01/07/2013 00:00:00;321430;2671,9;0,0;0,0;7180,5;0,0;7638,1;0,0;2512,3;68935281.0;39712293.0;60305
18239;3;208;01/07/2013 00:00:00;3857157;3822,6;0,0;0,0;9019,4;0,0;27892,6;0,0;154,3;2665246756.0;1871445240.0;513718
18240;3;233;01/07/2013 00:00:00;745228;305,9;0,0;0,0;493,2;0,0;4408,9;0,0;0,0;552606817.0;393706025.0;73534
18241;4;169;01/07/2013 00:00:00;120469;2667,6;0,0;0,0;1737,8;0,0;5727,5;0,0;123,8;45365383.0;27708662.0;17339
18242;4;171;01/07/2013 00:00:00;333673;547,9;0,0;0,0;1418,8;0,0;2298,0;0,0;11,7;201917617.0;154061922.0;51351
18243;4;172;01/07/2013 00:00:00;17832386;17372,0;0,0;0,0;31402,1;1505,3;98848,1;2814,2;177,4;9609567542.0;6680618454.0;2129229
18244;4;191;01/07/2013 00:00:00;902539;5625,7;0,0;0,0;8101,0;0,0;10778,3;0,0;614,5;280396234.0;155497966.0;130052
18245;4;194;01/07/2013 00:00:00;25618;3310,7;0,0;0,0;6488,8;0,0;6214,4;0,0;354,1;2159393.0;394795.0;11515
18246;4;195;01/07/2013 00:00:00;54970;5521,5;0,0;0,0;5334,1;0,0;11056,3;0,0;432,6;6388593.0;3812562.0;12768
18247;10;190;01/07/2013 00:00:00;21784;16,9;0,0;0,0;364,0;0,0;363,2;0,0;0,0;5631733.0;3388693.0;6854
18248;10;194;01/07/2013 00:00:00;100516;1461,3;0,0;0,0;2226,9;0,0;2263,8;0,0;0,0;25608050.0;15408722.0;26335
18249;10;196;01/07/2013 00:00:00;17707;9,5;0,0;0,0;381,5;0,0;353,0;0,0;0,0;3435122.0;2066961.0;4386
18250;10;199;01/07/2013 00:00:00;6507;59,1;0,0;0,0;358,5;0,0;326,4;0,0;0,0;315846.0;190049.0;1798
18261;2;186;01/07/2013 00:00:00;5223;360,0;0,0;0,0;6677,0;0,0;1889,0;0,0;614,0;296648.0;28610.0;6231
18262;2;150;01/07/2013 00:00:00;214441;4188,0;0,0;0,0;8999,0;0,0;8383,0;0,0;728,0;37465058.0;17575008.0;78722
18263;2;188;01/07/2013 00:00:00;4526;744,0;0,0;0,0;924,0;0,0;563,0;0,0;0,0;9265.0;778.0;171
18264;2;177;01/07/2013 00:00:00;97837;4716,0;0,0;0,0;5571,0;0,0;6079,0;0,0;272,0;24130519.0;10509683.0;51588
18265;2;194;01/07/2013 00:00:00;215490;3976,0;0,0;0,0;17873,0;0,0;7910,0;0,0;0,0;36194459.0;20276711.0;67669
18266;11;149;01/07/2013 00:00:00;0;2232,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0.0;0.0;0
18267;11;147;01/07/2013 00:00:00;0;2232,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0.0;0.0;0
18268;11;158;01/07/2013 00:00:00;0;0,0;0,0;0,0;2232,0;0,0;0,0;0,0;0,0;0.0;0.0;0
18269;11;218;01/07/2013 00:00:00;12765603;11565,9;0,0;0,0;43556,6;0,0;89956,4;0,0;0,0;5521873879.0;3546857927.0;1546039
18270;11;165;01/07/2013 00:00:00;980745;7740,1;0,0;0,0;23303,6;0,0;15828,9;0,0;0,0;243770346.0;121857027.0;158774
18271;11;166;01/07/2013 00:00:00;1079124;7012,4;0,0;0,0;21407,9;0,0;14732,2;0,0;0,0;223054574.0;115067455.0;160295
18272;11;169;01/07/2013 00:00:00;3400083;23134,2;0,0;0,0;40363,5;0,0;36943,3;0,0;0,0;748628419.0;392878327.0;433292
18273;11;172;01/07/2013 00:00:00;4759896;8056,6;0,0;0,0;20252,6;0,0;34186,5;0,0;0,0;1897219541.0;1313286986.0;591772
18274;11;181;01/07/2013 00:00:00;241124;4229,6;0,0;0,0;8412,3;0,0;6702,6;0,0;0,0;49519467.0;20347738.0;64727
18275;11;183;01/07/2013 00:00:00;388866;23567,7;0,0;0,0;14970,2;0,0;5221,8;0,0;1624,7;79943323.0;40706887.0;52886
18276;11;186;01/07/2013 00:00:00;1875;5075,9;0,0;0,0;921,2;0,0;698,9;0,0;0,0;25140.0;1.0;102
18277;11;187;01/07/2013 00:00:00;2101;3053,7;0,0;0,0;1868,7;0,0;1029,6;0,0;0,0;3794.0;1.0;12
18278;11;162;01/07/2013 00:00:00;14629;9475,2;0,0;0,0;4656,4;0,0;1492,6;0,0;0,0;20878.0;1.0;72
18279;11;204;01/07/2013 00:00:00;10665;7564,9;0,0;0,0;3372,4;0,0;413,7;0,0;1297,3;2057908.0;611668.0;4151
18280;11;205;01/07/2013 00:00:00;111121;4081,0;0,0;0,0;15294,2;0,0;729,8;0,0;6679,6;12823078.0;4146746.0;20345
18281;11;206;01/07/2013 00:00:00;364841;7360,1;0,0;0,0;22915,6;0,0;4692,3;0,0;0,0;89507938.0;47792036.0;49446
18282;11;209;01/07/2013 00:00:00;4130;1537,0;0,0;0,0;675,5;0,0;19,5;0,0;0,0;7580.0;327.0;50
18283;11;210;01/07/2013 00:00:00;1;7687,2;0,0;0,0;1978,2;0,0;6,5;0,0;0,0;22161.0;7646.0;88
18284;11;235;01/07/2013 00:00:00;0;528,5;0,0;0,0;2186,3;0,0;2404,8;0,0;0,0;14641237.0;4138173.0;37888
18305;6;199;01/08/2013 00:00:00;3218;58,5;0,0;0,0;513,4;0,0;0,0;0,0;171,4;0.0;0.0;770
18306;6;194;01/08/2013 00:00:00;176155;4029,4;0,0;0,0;0,0;0,0;1922,2;0,0;0,0;20105022.0;10256893.0;35607
18307;3;169;01/08/2013 00:00:00;901805;2528,7;1155,8;0,0;3515,9;1889,6;7672,3;3028,4;422,0;410476949.0;260153300.0;142871
18308;3;171;01/08/2013 00:00:00;188188;329,9;0,0;0,0;1025,6;0,0;1292,5;0,0;244,9;73946068.0;53711251.0;24686
18309;3;172;01/08/2013 00:00:00;8464656;5375,7;0,0;0,0;14062,7;0,0;46676,3;0,0;45,0;5955519233.0;4221524159.0;1100897
18310;3;231;01/08/2013 00:00:00;5519816;3684,0;0,0;0,0;2390,4;0,0;25917,6;0,0;8,0;3977387660.0;2794764224.0;518672
18311;3;206;01/08/2013 00:00:00;455150;2211,1;0,0;0,0;7943,0;0,0;7427,8;0,0;2262,5;131930086.0;79583451.0;83383
18312;3;208;01/08/2013 00:00:00;4805209;4269,0;0,0;0,0;7739,3;0,0;28738,4;0,0;90,3;3334247183.0;2339237597.0;631363
18313;3;233;01/08/2013 00:00:00;886382;424,7;0,0;0,0;468,6;0,0;4310,6;0,0;0,0;632227166.0;440000948.0;90226
18318;4;194;01/08/2013 00:00:00;35249;2062,0;0,0;0,0;6981,6;0,0;6520,3;0,0;852,5;1993302.0;1102563.0;9260
18319;4;195;01/08/2013 00:00:00;47987;4773,5;0,0;0,0;6702,0;0,0;10547,2;0,0;294,8;3799065.0;1879404.0;14749
18320;4;169;01/08/2013 00:00:00;199735;2422,9;0,0;0,0;1854,1;0,0;5772,5;0,0;150,5;81300409.0;47595618.0;27477
18321;4;171;01/08/2013 00:00:00;294227;1138,6;0,0;0,0;917,6;0,0;2202,4;0,0;13,5;161852742.0;121987154.0;40406
18322;4;172;01/08/2013 00:00:00;17805346;17014,1;3,5;0,0;32949,8;3840,9;99521,7;3123,9;528,0;9521491765.0;6627789944.0;2138917
18323;4;191;01/08/2013 00:00:00;811643;6027,3;0,0;0,0;6876,3;0,0;11145,3;0,0;890,1;234849983.0;130829897.0;120805
18351;11;149;01/08/2013 00:00:00;0;2232,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0.0;0.0;0
18352;11;147;01/08/2013 00:00:00;0;2232,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0.0;0.0;0
18353;11;158;01/08/2013 00:00:00;0;0,0;0,0;0,0;2232,0;0,0;0,0;0,0;0,0;0.0;0.0;0
18354;11;218;01/08/2013 00:00:00;12708942;14362,2;0,0;0,0;41540,0;0,0;89176,6;0,0;0,0;5442433877.0;3519650860.0;1481189
18355;11;165;01/08/2013 00:00:00;1069036;8336,4;0,0;0,0;22694,9;0,0;15842,6;0,0;0,0;289286519.0;147340214.0;174247
18356;11;166;01/08/2013 00:00:00;1062174;10137,4;0,0;0,0;19826,8;0,0;13187,9;0,0;0,0;199679740.0;101192015.0;146209
18357;11;169;01/08/2013 00:00:00;3371097;22702,8;0,0;0,0;41786,3;0,0;35951,3;0,0;0,0;704576369.0;367688541.0;424165
18358;11;172;01/08/2013 00:00:00;4841414;7480,9;0,0;0,0;19195,0;0,0;35819,8;0,0;0,0;1955882937.0;1339116693.0;600709
18359;11;181;01/08/2013 00:00:00;259641;4012,1;0,0;0,0;8797,7;0,0;6535,0;0,0;0,0;52746530.0;23004949.0;67610
18360;11;183;01/08/2013 00:00:00;384911;25964,4;0,0;0,0;12728,4;0,0;4846,1;0,0;1848,4;75320181.0;37220352.0;51502
18361;11;186;01/08/2013 00:00:00;1;4638,2;0,0;0,0;1308,8;0,0;749,0;0,0;0,0;2366.0;1.0;9
18362;11;187;01/08/2013 00:00:00;2881;3133,3;0,0;0,0;1407,0;0,0;1411,7;0,0;0,0;356.0;1.0;3
18363;11;162;01/08/2013 00:00:00;9505;11153,4;0,0;0,0;2971,9;0,0;1498,7;0,0;0,0;3765.0;1.0;88
18364;11;204;01/08/2013 00:00:00;15632;6854,0;0,0;0,0;3941,6;0,0;510,0;0,0;1342,5;1850341.0;447289.0;4033
18365;11;205;01/08/2013 00:00:00;155540;4790,9;0,0;0,0;14781,7;0,0;1179,5;0,0;6031,9;14804761.0;5118076.0;24105
18366;11;206;01/08/2013 00:00:00;638146;4142,3;0,0;0,0;23176,7;0,0;7649,9;0,0;0,0;179639172.0;96738785.0;101663
18367;11;209;01/08/2013 00:00:00;5038;850,3;0,0;0,0;1325,8;0,0;55,9;0,0;0,0;17301.0;1.0;116
18368;11;210;01/08/2013 00:00:00;1;7535,4;0,0;0,0;1472,6;0,0;664,0;0,0;0,0;8445.0;3456.0;24
18369;11;235;01/08/2013 00:00:00;0;628,1;0,0;0,0;2141,2;0,0;2438,3;0,0;0,0;15895431.0;4414960.0;42280
18389;10;190;01/08/2013 00:00:00;24995;40,7;0,0;0,0;309,5;0,0;393,8;0,0;0,0;6358679.0;3825883.0;7936
18390;10;194;01/08/2013 00:00:00;96182;1770,7;0,0;0,0;2024,2;0,0;2157,2;0,0;0,0;27203806.0;16367954.0;33463
18391;10;196;01/08/2013 00:00:00;12398;47,8;0,0;0,0;366,3;0,0;329,9;0,0;0,0;2837471.0;1707246.0;3587
18392;10;199;01/08/2013 00:00:00;7596;27,7;0,0;0,0;238,7;0,0;477,7;0,0;0,0;185252.0;111462.0;2493
18393;2;186;01/08/2013 00:00:00;7018;243,0;0,0;0,0;6891,0;0,0;1795,0;0,0;231,0;236393.0;40439.0;4809
18394;2;150;01/08/2013 00:00:00;247536;5127,0;0,0;0,0;8334,0;0,0;8116,0;0,0;758,0;36618932.0;15216312.0;84441
18395;2;188;01/08/2013 00:00:00;8364;1274,0;0,0;0,0;564,0;0,0;394,0;0,0;71,0;921381.0;565649.0;3846
18396;2;177;01/08/2013 00:00:00;118910;4371,0;0,0;0,0;5776,0;0,0;6220,0;0,0;239,0;25184000.0;9819531.0;57280
18397;2;194;01/08/2013 00:00:00;263053;3514,0;0,0;0,0;16764,0;0,0;9572,0;0,0;12,0;46264224.0;23707820.0;83108
18398;6;194;01/09/2013 00:00:00;167954;3780,1;0,0;0,0;0,0;0,0;1979,5;0,0;0,0;20982610.0;11351676.0;36852
18399;6;199;01/09/2013 00:00:00;2898;0,0;0,0;0,0;534,4;0,0;0,0;0,0;185,2;0.0;0.0;833
18449;2;186;01/09/2013 00:00:00;9672;60,0;0,0;0,0;6930,0;0,0;1650,0;0,0;35,0;75913.0;21252.0;2943
18450;2;150;01/09/2013 00:00:00;232488;4878,0;0,0;0,0;7821,0;0,0;8180,0;0,0;709,0;37057508.0;15501287.0;78591
18451;2;188;01/09/2013 00:00:00;4885;772,0;0,0;0,0;830,0;0,0;588,0;0,0;0,0;362452.0;66062.0;1541
18452;2;177;01/09/2013 00:00:00;117731;4612,0;0,0;0,0;5504,0;0,0;5724,0;0,0;871,0;24102869.0;9745894.0;49732
18453;2;194;01/09/2013 00:00:00;261766;3883,0;0,0;0,0;15417,0;0,0;9497,0;0,0;10,0;47324856.0;23916414.0;80155
18454;10;190;01/09/2013 00:00:00;22536;64,1;0,0;0,0;347,5;0,0;308,4;0,0;0,0;5380821.0;3228036.0;6280
18455;10;194;01/09/2013 00:00:00;99072;1430,5;0,0;0,0;2438,5;0,0;1891,0;0,0;0,0;25591996.0;13353026.0;30290
18456;10;196;01/09/2013 00:00:00;14243;9,7;0,0;0,0;415,1;0,0;295,2;0,0;0,0;2896550.0;1737684.0;3519
18457;10;199;01/09/2013 00:00:00;8573;4,8;0,0;0,0;247,5;0,0;467,8;0,0;0,0;344197.0;206489.0;2400
18458;11;149;01/09/2013 00:00:00;0;2160,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0.0;0.0;0
18459;11;147;01/09/2013 00:00:00;0;2160,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0.0;0.0;0
18460;11;158;01/09/2013 00:00:00;0;0,0;0,0;0,0;2160,0;0,0;0,0;0,0;0,0;0.0;0.0;0
18461;11;218;01/09/2013 00:00:00;13625709;12921,6;0,0;0,0;38760,8;0,0;88716,8;0,0;0,0;5881775706.0;3821903151.0;1591444
18462;11;165;01/09/2013 00:00:00;944081;8467,7;0,0;0,0;21470,9;0,0;15422,0;0,0;0,0;258844951.0;134289755.0;161780
18463;11;166;01/09/2013 00:00:00;1116681;8519,5;0,0;0,0;18747,3;0,0;14245,1;0,0;0,0;204749383.0;104941672.0;154244
18464;11;169;01/09/2013 00:00:00;3447780;22269,8;0,0;0,0;34843,3;0,0;40088,0;0,0;0,0;787685066.0;415155775.0;481798
18465;11;172;01/09/2013 00:00:00;4650142;8798,9;0,0;0,0;18565,0;0,0;33115,9;0,0;0,0;1915691616.0;1306362979.0;582546
18466;11;181;01/09/2013 00:00:00;230483;4220,1;0,0;0,0;7552,9;0,0;6948,4;0,0;0,0;48697420.0;20587692.0;63446
18467;11;183;01/09/2013 00:00:00;369305;23756,7;0,0;0,0;13300,1;0,0;5206,5;0,0;1659,0;72430614.0;36317857.0;52399
18468;11;186;01/09/2013 00:00:00;1;5373,3;0,0;0,0;392,8;0,0;714,0;0,0;0,0;2.0;1.0;1
18469;11;187;01/09/2013 00:00:00;1975;3096,4;0,0;0,0;1416,4;0,0;1247,2;0,0;0,0;2.0;1.0;1
18470;11;162;01/09/2013 00:00:00;10521;11325,8;0,0;0,0;2565,4;0,0;1228,8;0,0;0,0;6946.0;2555.0;36
18471;11;204;01/09/2013 00:00:00;18990;7282,0;0,0;0,0;2730,9;0,0;381,8;0,0;1845,4;1209279.0;114895.0;2923
18472;11;205;01/09/2013 00:00:00;117034;4687,4;0,0;0,0;14958,4;0,0;422,4;0,0;5851,9;11981239.0;5491087.0;15686
18473;11;206;01/09/2013 00:00:00;527571;8958,4;0,0;0,0;18622,6;0,0;6259,3;0,0;0,0;138014910.0;71469397.0;74073
18474;11;209;01/09/2013 00:00:00;2828;720,0;0,0;0,0;1405,8;0,0;34,2;0,0;0,0;17894.0;3151.0;76
18475;11;210;01/09/2013 00:00:00;1;6480,0;0,0;0,0;720,0;0,0;2160,0;0,0;0,0;2.0;1.0;1
18476;11;235;01/09/2013 00:00:00;0;507,8;0,0;0,0;2294,9;0,0;2236,4;0,0;0,0;14732897.0;4100280.0;39202
18480;4;194;01/09/2013 00:00:00;20538;1920,3;0,0;0,0;7013,2;110,7;7037,6;3,7;410,0;974675.0;357855.0;9751
18481;4;195;01/09/2013 00:00:00;32509;5408,9;0,0;0,0;6299,9;0,0;9752,8;0,0;230,3;2769820.0;1354174.0;12951
18482;4;169;01/09/2013 00:00:00;158710;2532,4;0,0;0,0;1439,8;0,0;5834,9;0,0;120,1;64658193.0;38520676.0;25135
18483;4;171;01/09/2013 00:00:00;293609;1559,0;0,0;0,0;1227,0;0,0;1490,2;0,0;0,0;192906539.0;150506803.0;47708
18484;4;172;01/09/2013 00:00:00;17938971;14252,4;0,0;0,0;31346,4;1588,5;98361,9;3037,9;461,6;9681227995.0;6733956481.0;2151890
18485;4;191;01/09/2013 00:00:00;721102;6887,8;0,0;0,0;6412,1;0,0;10027,0;0,0;985,1;213289016.0;117899408.0;114948
18486;3;169;01/09/2013 00:00:00;884581;3221,4;1522,4;0,0;3692,0;1994,2;6911,6;2293,9;189,6;420523076.0;265671425.0;145290
18487;3;171;01/09/2013 00:00:00;150610;131,5;0,0;0,0;945,6;0,0;1334,0;0,0;210,7;63138605.0;48087467.0;21207
18488;3;172;01/09/2013 00:00:00;7804411;6831,9;0,0;0,0;13663,0;0,0;43190,1;0,0;377,7;5429472050.0;3829510638.0;1009132
18489;3;231;01/09/2013 00:00:00;5506627;2816,8;0,0;0,0;2440,6;0,0;25702,6;0,0;0,0;4023356236.0;2836571371.0;522103
18490;3;206;01/09/2013 00:00:00;367630;2549,5;0,0;0,0;6065,4;0,0;8497,2;0,0;2032,7;96278032.0;59638516.0;63672
18491;3;208;01/09/2013 00:00:00;4506671;4127,6;0,0;0,0;8645,7;0,0;26713,2;0,0;55,8;3204120535.0;2265679142.0;614656
18498;6;194;01/10/2013 00:00:00;144092;4088,0;0,0;0,0;0,0;0,0;1791,0;0,0;72,0;18632354.0;10131643.0;32868
18499;6;199;01/10/2013 00:00:00;4680;0,0;0,0;0,0;573,0;0,0;0,0;0,0;170,0;0.0;0.0;765
18500;6;196;01/10/2013 00:00:00;1;0,0;0,0;0,0;0,0;0,0;0,0;21,0;0,0;729889.0;354503.0;597
18619;2;186;01/10/2013 00:00:00;9656;381,0;0,0;0,0;7220,0;0,0;1328,0;0,0;308,0;179190.0;11218.0;4490
18620;2;150;01/10/2013 00:00:00;239181;5242,0;0,0;0,0;7957,0;0,0;8377,0;0,0;983,0;38636888.0;16949332.0;83184
18621;2;188;01/10/2013 00:00:00;9311;858,0;0,0;0,0;797,0;0,0;578,0;0,0;37,0;491992.0;216489.0;1997
18622;2;177;01/10/2013 00:00:00;148151;4606,0;0,0;0,0;5661,0;0,0;6101,0;0,0;638,0;28063975.0;11021309.0;56892
18623;2;194;01/10/2013 00:00:00;257426;3853,0;0,0;0,0;16185,0;0,0;9722,0;0,0;18,0;46914559.0;23516194.0;82392
18624;11;149;01/10/2013 00:00:00;0;2232,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0.0;0.0;0
18625;11;147;01/10/2013 00:00:00;0;2232,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0.0;0.0;0
18626;11;158;01/10/2013 00:00:00;0;0,0;0,0;0,0;2232,0;0,0;0,0;0,0;0,0;0.0;0.0;0
18627;11;218;01/10/2013 00:00:00;13182771;12039,1;0,0;0,0;38146,3;0,0;94893,5;0,0;0,0;5678217597.0;3693553918.0;1657575
18628;11;165;01/10/2013 00:00:00;972604;8670,8;0,0;0,0;21832,8;0,0;16369,6;0,0;0,0;248676254.0;122216998.0;169184
18629;11;166;01/10/2013 00:00:00;1226865;9351,2;0,0;0,0;18193,9;0,0;14865,0;0,0;0,0;246952164.0;126342191.0;169052
18630;11;169;01/10/2013 00:00:00;3808445;22468,6;0,0;0,0;35828,8;0,0;42144,5;0,0;0,0;852358625.0;446287904.0;501226
18631;11;172;01/10/2013 00:00:00;5050339;7392,6;0,0;0,0;18966,4;0,0;36136,9;0,0;0,0;2049292530.0;1370542932.0;698880
18632;11;181;01/10/2013 00:00:00;250100;4520,2;0,0;0,0;8734,5;0,0;6090,5;0,0;0,0;46621339.0;17908466.0;62823
18633;11;183;01/10/2013 00:00:00;382491;22645,7;0,0;0,0;15251,8;0,0;5668,6;0,0;1817,9;79874669.0;40244204.0;53675
18634;11;186;01/10/2013 00:00:00;891;5934,8;0,0;0,0;26,7;0,0;734,5;0,0;0,0;2.0;1.0;1
18635;11;187;01/10/2013 00:00:00;1632;3093,1;0,0;0,0;1631,6;0,0;713,5;0,0;513,9;9202.0;0.0;113
18636;11;162;01/10/2013 00:00:00;8588;12283,7;0,0;0,0;2674,7;0,0;665,7;0,0;0,0;2.0;1.0;1
18637;11;204;01/10/2013 00:00:00;14082;7417,5;0,0;0,0;3325,1;0,0;500,9;0,0;1404,5;2115773.0;443418.0;4517
18638;11;205;01/10/2013 00:00:00;145368;4949,3;0,0;0,0;14006,3;0,0;896,4;0,0;6932,4;13907314.0;5246986.0;19311
18639;11;206;01/10/2013 00:00:00;751214;6201,5;0,0;0,0;20058,5;0,0;8708,3;0,0;0,0;205960962.0;113282504.0;111672
18640;11;209;01/10/2013 00:00:00;3226;1381,3;0,0;0,0;812,8;0,0;37,9;0,0;0,0;15353.0;5760.0;54
18641;11;210;01/10/2013 00:00:00;1;7216,1;0,0;0,0;482,7;0,0;1973,3;0,0;0,0;13036.0;8064.0;16
18642;11;235;01/10/2013 00:00:00;0;538,5;0,0;0,0;2345,3;0,0;2323,6;0,0;0,0;14939246.0;3995463.0;40709
18643;3;169;01/10/2013 00:00:00;767834;4000,7;916,4;0,0;3597,6;2374,9;4809,1;2456,1;210,0;330751625.0;215935497.0;123793
18644;3;171;01/10/2013 00:00:00;42162;311,8;0,0;0,0;864,7;0,0;1556,9;0,0;15,8;12875897.0;8673788.0;8506
18645;3;172;01/10/2013 00:00:00;7475457;6468,1;0,0;0,0;13377,7;0,0;45964,5;0,0;378,3;5071419552.0;3562254428.0;945654
18646;3;231;01/10/2013 00:00:00;5217529;2887,9;0,0;0,0;2663,7;0,0;26440,5;0,0;0,0;3677555381.0;2591614648.0;476982
18647;3;206;01/10/2013 00:00:00;302507;2733,5;0,0;0,0;5684,2;0,0;8568,4;0,0;2656,0;81283433.0;47051823.0;54548
18648;3;208;01/10/2013 00:00:00;4210002;4297,4;0,0;0,0;9137,1;0,0;27435,3;0,0;50,2;2890711677.0;2047460170.0;570457
18649;3;233;01/10/2013 00:00:00;695605;1066,3;0,0;0,0;398,4;0,0;3743,3;0,0;0,0;488982302.0;342170902.0;69423
18654;4;194;01/10/2013 00:00:00;25985;2173,6;0,0;0,0;7531,0;0,0;6944,4;0,0;335,5;919266.0;231239.0;11126
18655;4;195;01/10/2013 00:00:00;39378;4638,7;0,0;0,0;6321,1;0,0;11230,9;0,0;350,3;1931319.0;904491.0;11210
18656;4;169;01/10/2013 00:00:00;2273;2446,7;0,0;0,0;2110,8;7,9;5432,5;12,5;232,1;53702553.0;34116804.0;18578
18657;4;171;01/10/2013 00:00:00;383657;959,0;0,0;0,0;1344,8;0,0;2044,7;0,0;10,8;243094039.0;186251642.0;57452
18658;4;172;01/10/2013 00:00:00;18186718;18286,5;7,0;0,0;33826,7;1192,2;98124,5;3053,8;39,5;9864411806.0;6847821851.0;2192818
18659;4;191;01/10/2013 00:00:00;697106;7030,9;0,0;0,0;7500,3;0,0;10013,3;0,0;602,1;201518031.0;110758458.0;112910
18660;10;190;01/10/2013 00:00:00;20176;35,4;0,0;0,0;352,9;0,0;355,7;0,0;0,0;5804024.0;3492152.0;7057
18661;10;194;01/10/2013 00:00:00;123810;1482,7;0,0;0,0;2640,4;0,0;2572,9;0,0;0,0;31813837.0;19141681.0;39739
18662;10;196;01/10/2013 00:00:00;15282;63,9;0,0;0,0;354,1;0,0;326,0;0,0;0,0;3395422.0;2042950.0;4316
18663;10;199;01/10/2013 00:00:00;8642;6,1;0,0;0,0;184,9;0,0;553,0;0,0;0,0;175706.0;105718.0;2867
18683;6;194;01/11/2013 00:00:00;173826;3709,6;0,0;0,0;0,0;0,0;1978,0;0,0;72,0;20364963.0;11334129.0;36105
18684;6;199;01/11/2013 00:00:00;2902;32,0;0,0;0,0;523,0;0,0;0,0;0,0;164,6;0.0;0.0;743
18740;2;186;01/11/2013 00:00:00;15251;1107,0;0,0;0,0;6191,0;0,0;1342,0;0,0;870,0;228776.0;12722.0;4251
18741;2;150;01/11/2013 00:00:00;299277;3638,0;0,0;0,0;9108,0;0,0;8134,0;0,0;696,0;42848594.0;16564446.0;79435
18742;2;188;01/11/2013 00:00:00;10393;729,0;0,0;0,0;798,0;0,0;633,0;0,0;0,0;716171.0;382325.0;2136
18743;2;177;01/11/2013 00:00:00;121868;6023,0;0,0;0,0;5107,0;0,0;4710,0;0,0;596,0;20354172.0;7766880.0;42794
18744;2;194;01/11/2013 00:00:00;266528;3571,0;0,0;0,0;18365,0;0,0;6865,0;0,0;23,0;34065981.0;15366933.0;67139
18745;10;190;01/11/2013 00:00:00;17062;58,3;0,0;0,0;353,2;0,0;308,5;0,0;0,0;5031992.0;3023303.0;6073
